"date","value","measurement","city_code","mma","building_code"
"1966/01/07",12.9847557958255,"roof","sk","max","sksk"
"1966/01/09",11.9980309738756,"roof","sk","max","sksk"
"1966/01/12",11.5801203673257,"roof","sk","max","sksk"
"1966/01/15",10.8166712931641,"roof","sk","max","sksk"
"1966/01/18",10.4120032482072,"roof","sk","max","sksk"
"1966/01/21",10.3251566814812,"roof","sk","max","sksk"
"1966/01/24",10.3177654843131,"roof","sk","max","sksk"
"1966/01/27",10.3103742871449,"roof","sk","max","sksk"
"1966/01/29",10.3427107747556,"roof","sk","max","sksk"
"1966/02/01",10.2161365232508,"roof","sk","max","sksk"
"1966/02/04",9.33473626094732,"roof","sk","max","sksk"
"1966/02/07",8.43408808935172,"roof","sk","max","sksk"
"1966/02/09",7.2944578759855,"roof","sk","max","sksk"
"1966/02/12",6.21380325669023,"roof","sk","max","sksk"
"1966/02/15",5.25294762482898,"roof","sk","max","sksk"
"1966/02/18",4.17290893863108,"roof","sk","max","sksk"
"1966/02/21",3.25178099154869,"roof","sk","max","sksk"
"1966/02/23",2.75238243621979,"roof","sk","max","sksk"
"1966/02/26",2.44429270092684,"roof","sk","max","sksk"
"1966/03/01",2.17743968650126,"roof","sk","max","sksk"
"1966/03/04",1.23644789702942,"roof","sk","max","sksk"
"1966/03/07",0.791436234196254,"roof","sk","max","sksk"
"1966/03/10",-0.0105086585495258,"roof","sk","max","sksk"
"1966/03/12",-0.0557797412045318,"roof","sk","max","sksk"
