"date","value","measurement","city_code","mma","building_code"
"1966-12-08",3.61272347341537,"roof","nb","avg","nbon"
"1966-12-12",4.24838118824655,"roof","nb","avg","nbon"
"1966-12-16",5.24727188298121,"roof","nb","avg","nbon"
"1966-12-20",6.88182029254702,"roof","nb","avg","nbon"
"1966-12-22",8.4618837551273,"roof","nb","avg","nbon"
"1966-12-27",10.8592214224905,"roof","nb","avg","nbon"
"1966-12-29",12.0124861336842,"roof","nb","avg","nbon"
"1967-01-06",12.6935479710033,"roof","nb","avg","nbon"
"1967-01-09",13.0113768284189,"roof","nb","avg","nbon"
"1967-01-13",14.9864561566442,"roof","nb","avg","nbon"
"1967-01-19",15.8718365451591,"roof","nb","avg","nbon"
"1967-01-23",15.3269870753038,"roof","nb","avg","nbon"
"1967-01-25",16.7435956969275,"roof","nb","avg","nbon"
"1967-01-29",20.1852281815133,"roof","nb","avg","nbon"
"1967-01-31",24.4259732218869,"roof","nb","avg","nbon"
"1967-02-02",27.5861001470475,"roof","nb","avg","nbon"
"1967-02-05",30.4011557412997,"roof","nb","avg","nbon"
"1967-02-08",34.1696979077987,"roof","nb","avg","nbon"
"1967-02-12",40.0419644162389,"roof","nb","avg","nbon"
"1967-02-11",36.8485411345871,"roof","nb","avg","nbon"
"1967-02-13",45.2664654438511,"roof","nb","avg","nbon"
"1967-02-15",49.6525036761861,"roof","nb","avg","nbon"
"1967-02-16",53.9204911900524,"roof","nb","avg","nbon"
"1967-02-17",56.7355467843046,"roof","nb","avg","nbon"
"1967-02-20",58.5063075613343,"roof","nb","avg","nbon"
"1967-02-24",58.6425199287981,"roof","nb","avg","nbon"
"1967-02-27",57.0079715192323,"roof","nb","avg","nbon"
"1967-02-28",53.6843897531151,"roof","nb","avg","nbon"
"1967-03-02",49.4708871862343,"roof","nb","avg","nbon"
"1967-03-04",46.1109821221268,"roof","nb","avg","nbon"
"1967-03-06",42.8418853029951,"roof","nb","avg","nbon"
"1967-03-07",39.5183035368779,"roof","nb","avg","nbon"
"1967-03-08",35.6680339499007,"roof","nb","avg","nbon"
"1967-03-10",32.0357041508655,"roof","nb","avg","nbon"
"1967-03-12",28.675799086758,"roof","nb","avg","nbon"
"1967-03-14",25.4748084513583,"roof","nb","avg","nbon"
"1967-03-16",21.6290792766298,"roof","nb","avg","nbon"
"1967-03-19",18.5960838944354,"roof","nb","avg","nbon"
"1967-03-22",15.3269870753038,"roof","nb","avg","nbon"
"1967-03-25",12.6027397260274,"roof","nb","avg","nbon"
"1967-03-26",10.9681913164616,"roof","nb","avg","nbon"
