"date","value","measurement","city_code","mma"
"1967-01-01",32.3371572261166,"wind","clab",NA
"1967-01-02",28.770518312608,"wind","clab",NA
"1967-01-02",26.1703159831333,"wind","clab",NA
"1967-01-05",33.3505503630292,"wind","clab",NA
"1967-01-06",38.0925547037766,"wind","clab",NA
"1967-01-08",40.3078642154361,"wind","clab",NA
"1967-01-09",33.1636641778351,"wind","clab",NA
"1967-01-09",29.7229440281471,"wind","clab",NA
"1967-01-10",26.9280070397526,"wind","clab",NA
"1967-01-15",28.1747206778933,"wind","clab",NA
"1967-01-19",30.1237981092042,"wind","clab",NA
"1967-01-21",27.2670133573263,"wind","clab",NA
"1967-01-24",23.9296961029194,"wind","clab",NA
"1967-01-28",21.2544259572601,"wind","clab",NA
"1967-01-29",22.130888593452,"wind","clab",NA
"1967-01-31",25.7507956651358,"wind","clab",NA
"1967-02-02",28.7339020492574,"wind","clab",NA
"1967-02-05",31.902797921199,"wind","clab",NA
"1967-02-08",32.468492332071,"wind","clab",NA
"1967-02-11",29.6403560013966,"wind","clab",NA
"1967-02-13",26.127679075014,"wind","clab",NA
"1967-02-16",23.0789722826525,"wind","clab",NA
"1967-02-19",21.4888058532305,"wind","clab",NA
"1967-02-21",24.2155983938978,"wind","clab",NA
"1967-02-24",21.7343989203126,"wind","clab",NA
"1967-02-28",24.705540112266,"wind","clab",NA
"1967-03-03",28.0884173090179,"wind","clab",NA
"1967-03-04",33.0219887823525,"wind","clab",NA
"1967-03-08",30.4116252159822,"wind","clab",NA
"1967-03-11",27.5030047269895,"wind","clab",NA
"1967-03-14",24.0035553138345,"wind","clab",NA
"1967-03-18",21.3499952998683,"wind","clab",NA
"1967-03-21",23.1415511777187,"wind","clab",NA
"1967-03-23",25.8327122445143,"wind","clab",NA
"1967-03-26",28.3103530470282,"wind","clab",NA
"1967-03-29",27.1612603962434,"wind","clab",NA
"1967-03-30",24.4930404479896,"wind","clab",NA
