"date","value","measurement","city_code","mma","building_code"
"1965/10/12",3.66013071895424,"ground","in",NA,"innt"
"1965/10/16",5.18431372549018,"ground","in",NA,"innt"
"1965/10/19",5.81699346405227,"ground","in",NA,"innt"
"1965/10/25",6.03267973856208,"ground","in",NA,"innt"
"1965/10/29",6.10457516339868,"ground","in",NA,"innt"
"1965/11/01",6.23238925199711,"ground","in",NA,"innt"
"1965/11/05",6.48801742919387,"ground","in",NA,"innt"
"1965/11/08",6.67973856209149,"ground","in",NA,"innt"
"1965/11/11",6.8235294117647,"ground","in",NA,"innt"
"1965/11/15",7.08235294117645,"ground","in",NA,"innt"
"1965/11/18",7.1830065359477,"ground","in",NA,"innt"
"1965/11/21",7.2549019607843,"ground","in",NA,"innt"
"1965/11/25",7.63834422657951,"ground","in",NA,"innt"
"1965/11/29",8.45315904139433,"ground","in",NA,"innt"
"1965/12/03",9.32549019607842,"ground","in",NA,"innt"
"1965/12/06",10.3464052287582,"ground","in",NA,"innt"
"1965/12/10",11.4248366013072,"ground","in",NA,"innt"
"1965/12/13",11.281045751634,"ground","in",NA,"innt"
"1965/12/16",10.6483660130719,"ground","in",NA,"innt"
"1965/12/18",10.4183006535948,"ground","in",NA,"innt"
"1965/12/23",10.7058823529412,"ground","in",NA,"innt"
"1965/12/27",11.0893246187364,"ground","in",NA,"innt"
"1965/12/30",14.9477124183006,"ground","in",NA,"innt"
"1965/12/31",19.9506753812636,"ground","in",NA,"innt"
"1966/01/03",20.5411764705882,"ground","in",NA,"innt"
"1966/01/06",17.6653594771242,"ground","in",NA,"innt"
"1966/01/09",16.7450980392157,"ground","in",NA,"innt"
"1966/01/13",17.1285403050109,"ground","in",NA,"innt"
"1966/01/16",16.9751633986928,"ground","in",NA,"innt"
"1966/01/19",17.837908496732,"ground","in",NA,"innt"
"1966/01/23",18.6862745098039,"ground","in",NA,"innt"
"1966/01/28",20.1960784313725,"ground","in",NA,"innt"
"1966/01/31",20.4836601307189,"ground","in",NA,"innt"
"1966/02/03",21.116339869281,"ground","in",NA,"innt"
"1966/02/06",20.8862745098039,"ground","in",NA,"innt"
"1966/02/10",20.5411764705882,"ground","in",NA,"innt"
"1966/02/16",21.9055918663762,"ground","in",NA,"innt"
"1966/02/20",22.4392156862745,"ground","in",NA,"innt"
"1966/02/24",21.1738562091503,"ground","in",NA,"innt"
"1966/02/27",21.0108932461874,"ground","in",NA,"innt"
"1966/03/03",24.318082788671,"ground","in",NA,"innt"
"1966/03/07",25.5642701525054,"ground","in",NA,"innt"
"1966/03/10",25.2287581699346,"ground","in",NA,"innt"
"1966/03/14",22.2283224400871,"ground","in",NA,"innt"
"1966/03/17",20.0842411038489,"ground","in",NA,"innt"
"1966/03/21",21.4039215686274,"ground","in",NA,"innt"
"1966/03/24",23.2875816993464,"ground","in",NA,"innt"
"1966/03/28",25.7320261437908,"ground","in",NA,"innt"
"1966/03/31",27.4095860566449,"ground","in",NA,"innt"
"1966/04/04",28.8954248366013,"ground","in",NA,"innt"
"1966/04/07",30.0697167755991,"ground","in",NA,"innt"
"1966/04/10",31.2200435729847,"ground","in",NA,"innt"
"1966/04/15",33.3529411764706,"ground","in",NA,"innt"
"1966/04/19",36.6457516339869,"ground","in",NA,"innt"
"1966/04/22",38.9464052287582,"ground","in",NA,"innt"
"1966/04/25",37.5468409586057,"ground","in",NA,"innt"
"1966/04/28",35.1263616557734,"ground","in",NA,"innt"
"1966/04/30",31.6993464052287,"ground","in",NA,"innt"
"1966/05/01",27.4623093681917,"ground","in",NA,"innt"
"1966/05/02",25.3725490196078,"ground","in",NA,"innt"
"1966/05/02",22.2666666666667,"ground","in",NA,"innt"
"1966/05/03",17.3010893246187,"ground","in",NA,"innt"
"1966/05/05",12.1246187363834,"ground","in",NA,"innt"
"1966/05/06",7.06318082788671,"ground","in",NA,"innt"
"1966/05/08",1.43137254901958,"ground","in",NA,"innt"
