"date","value","measurement","city_code","mma"
"1965/12/03",27.5289990772141,"temp","qcqc",NA
"1965/12/06",27.6146517885987,"temp","qcqc",NA
"1965/12/08",20.994920808724,"temp","qcqc",NA
"1965/12/10",21.5998098326023,"temp","qcqc",NA
"1965/12/12",13.7399765531143,"temp","qcqc",NA
"1965/12/12",7.13780171905137,"temp","qcqc",NA
"1965/12/14",22.291947581121,"temp","qcqc",NA
"1965/12/16",25.6850717625596,"temp","qcqc",NA
"1965/12/18",13.7516806503222,"temp","qcqc",NA
"1965/12/20",7.90601609942087,"temp","qcqc",NA
"1965/12/21",-0.0442579312185671,"temp","qcqc",NA
"1965/12/23",15.2678932431569,"temp","qcqc",NA
"1965/12/25",21.2920452764778,"temp","qcqc",NA
"1965/12/27",12.6105311725571,"temp","qcqc",NA
"1965/12/28",4.75388991958027,"temp","qcqc",NA
"1965/12/30",18.1582732490767,"temp","qcqc",NA
"1966/01/01",22.9963214312659,"temp","qcqc",NA
"1966/01/03",20.1953181676606,"temp","qcqc",NA
"1966/01/05",12.4402897586247,"temp","qcqc",NA
"1966/01/08",6.74465045375143,"temp","qcqc",NA
"1966/01/10",7.8639877503565,"temp","qcqc",NA
"1966/01/11",-2.2568643079203,"temp","qcqc",NA
"1966/01/14",-0.55586884704644,"temp","qcqc",NA
"1966/01/14",4.43096323752729,"temp","qcqc",NA
"1966/01/16",9.06259370532371,"temp","qcqc",NA
"1966/01/17",24.8455687901057,"temp","qcqc",NA
"1966/01/20",28.0290832306404,"temp","qcqc",NA
"1966/01/23",25.3265007844647,"temp","qcqc",NA
"1966/01/24",24.1800312625141,"temp","qcqc",NA
"1966/01/25",16.7458015178569,"temp","qcqc",NA
"1966/01/26",-1.28932560540488,"temp","qcqc",NA
"1966/01/26",6.82657913420633,"temp","qcqc",NA
"1966/01/28",-1.23328780665224,"temp","qcqc",NA
"1966/01/28",7.84430358687052,"temp","qcqc",NA
"1966/01/31",18.7700783303959,"temp","qcqc",NA
"1966/02/02",19.6594833173086,"temp","qcqc",NA
"1966/02/03",21.0151369766285,"temp","qcqc",NA
"1966/02/05",13.7793448800861,"temp","qcqc",NA
"1966/02/07",7.46924047180084,"temp","qcqc",NA
"1966/02/09",21.5960858016726,"temp","qcqc",NA
"1966/02/10",31.1849334414107,"temp","qcqc",NA
"1966/02/13",23.4283090191192,"temp","qcqc",NA
"1966/02/15",10.3048240226111,"temp","qcqc",NA
"1966/02/16",-2.29623263489214,"temp","qcqc",NA
"1966/02/17",5.44283564158764,"temp","qcqc",NA
"1966/02/19",-12.5298696298989,"temp","qcqc",NA
"1966/02/20",-2.63458744508262,"temp","qcqc",NA
"1966/02/22",12.2155178917923,"temp","qcqc",NA
"1966/02/23",18.5604685894917,"temp","qcqc",NA
"1966/02/25",22.1068100434696,"temp","qcqc",NA
"1966/02/26",28.847093224585,"temp","qcqc",NA
"1966/03/01",32.502176381712,"temp","qcqc",NA
"1966/03/04",31.7202362873442,"temp","qcqc",NA
"1966/03/06",29.2285403926771,"temp","qcqc",NA
"1966/03/08",17.692237378437,"temp","qcqc",NA
"1966/03/11",18.8083826485307,"temp","qcqc",NA
"1966/03/13",21.5274572316812,"temp","qcqc",NA
"1966/03/15",12.0742707186703,"temp","qcqc",NA
"1966/03/16",20.8890519294349,"temp","qcqc",NA
"1966/03/18",32.4888762712487,"temp","qcqc",NA
"1966/03/19",36.8156682072224,"temp","qcqc",NA
"1966/03/23",38.6446993981579,"temp","qcqc",NA
"1966/03/25",30.1672089887466,"temp","qcqc",NA
"1966/03/27",20.0399728774474,"temp","qcqc",NA
"1966/03/29",19.4092284388282,"temp","qcqc",NA
"1966/03/31",30.2114717563688,"temp","qcqc",NA
