"date","value","measurement","city_code","mma","building_code"
"1965/11/26",4.51169685793831,"ground","ot",NA,"oton"
"1965/11/30",4.94919911776403,"ground","ot",NA,"oton"
"1965/12/03",2.72191488592399,"ground","ot",NA,"oton"
"1965/12/06",1.80713743356112,"ground","ot",NA,"oton"
"1965/12/10",1.56849983729254,"ground","ot",NA,"oton"
"1965/12/13",1.25031637560111,"ground","ot",NA,"oton"
"1965/12/16",2.84123368405828,"ground","ot",NA,"oton"
"1965/12/19",5.05260874281375,"ground","ot",NA,"oton"
"1965/12/21",6.57988935893263,"ground","ot",NA,"oton"
"1965/12/24",6.00715912788805,"ground","ot",NA,"oton"
"1965/12/27",5.38670137758976,"ground","ot",NA,"oton"
"1965/12/31",4.65487941569945,"ground","ot",NA,"oton"
"1966/01/04",4.00260331923202,"ground","ot",NA,"oton"
"1966/01/07",3.47760060744115,"ground","ot",NA,"oton"
"1966/01/10",2.84123368405828,"ground","ot",NA,"oton"
"1966/01/13",3.81169324221716,"ground","ot",NA,"oton"
"1966/01/17",4.37249159344831,"ground","ot",NA,"oton"
"1966/01/20",5.13480613708404,"ground","ot",NA,"oton"
"1966/01/23",5.94352243554977,"ground","ot",NA,"oton"
"1966/01/26",6.63954875799978,"ground","ot",NA,"oton"
"1966/01/29",7.47478034493979,"ground","ot",NA,"oton"
"1966/02/01",9.12535705246411,"ground","ot",NA,"oton"
"1966/02/04",10.5571826300756,"ground","ot",NA,"oton"
"1966/02/07",11.8299164768413,"ground","ot",NA,"oton"
"1966/02/09",11.2333224861699,"ground","ot",NA,"oton"
"1966/02/14",10.6367284954984,"ground","ot",NA,"oton"
"1966/02/16",10.875366091767,"ground","ot",NA,"oton"
"1966/02/21",11.0344578226127,"ground","ot",NA,"oton"
"1966/02/24",9.32422171602126,"ground","ot",NA,"oton"
"1966/02/26",8.1708066673898,"ground","ot",NA,"oton"
"1966/03/01",7.29580214773836,"ground","ot",NA,"oton"
"1966/03/04",6.16227356546263,"ground","ot",NA,"oton"
"1966/03/07",5.4463607766569,"ground","ot",NA,"oton"
"1966/03/11",4.52760603102288,"ground","ot",NA,"oton"
"1966/03/13",3.47760060744115,"ground","ot",NA,"oton"
