"date","value","measurement","city_code","mma","building_code"
"1966/12/22",0.323219622248786,"roof","hx","avg","hxns"
"1966/12/24",0.0822445639452383,"roof","hx","avg","hxns"
"1967/01/02",0.283325117839468,"roof","hx","avg","hxns"
"1967/01/05",2.26296546811648,"roof","hx","avg","hxns"
"1967/01/07",0.805727627456065,"roof","hx","avg","hxns"
"1967/01/14",0.246815137604585,"roof","hx","avg","hxns"
"1967/01/18",0.666373618525114,"roof","hx","avg","hxns"
"1967/01/21",0.72989853379957,"roof","hx","avg","hxns"
"1967/01/24",1.42954553339268,"roof","hx","avg","hxns"
"1967/01/28",1.1539595038933,"roof","hx","avg","hxns"
"1967/01/31",1.05361065930902,"roof","hx","avg","hxns"
"1967/02/04",0.828601060063704,"roof","hx","avg","hxns"
"1967/02/06",1.7048635575841,"roof","hx","avg","hxns"
"1967/02/10",0.765060830200241,"roof","hx","avg","hxns"
"1967/02/13",0.0932710680430091,"roof","hx","avg","hxns"
"1967/02/18",0.0684614338230176,"roof","hx","avg","hxns"
"1967/02/21",1.17953486756451,"roof","hx","avg","hxns"
"1967/02/22",4.25256030125956,"roof","hx","avg","hxns"
"1967/02/25",0.169767440221364,"roof","hx","avg","hxns"
"1967/02/28",0.620337963916882,"roof","hx","avg","hxns"
"1967/03/03",1.55382342332805,"roof","hx","avg","hxns"
"1967/03/06",1.57413056837478,"roof","hx","avg","hxns"
"1967/03/09",-0.033533729081455,"roof","hx","avg","hxns"
"1967/03/12",-0.0459385461914508,"roof","hx","avg","hxns"
"1967/03/16",0.481679674887317,"roof","hx","avg","hxns"
"1967/03/19",0.354874877762853,"roof","hx","avg","hxns"
"1967/03/22",-0.282548946622967,"roof","hx","avg","hxns"
"1967/03/25",-0.390516799247052,"roof","hx","avg","hxns"
"1967/03/29",-0.407056555393723,"roof","hx","avg","hxns"
"1967/03/31",-0.358509308185461,"roof","hx","avg","hxns"
"1967/04/05",0.379500736914565,"roof","hx","avg","hxns"
"1967/04/07",0.367555357475283,"roof","hx","avg","hxns"
"1967/04/18",0.308287897949725,"roof","hx","avg","hxns"
"1967/04/21",1.038410929702,"roof","hx","avg","hxns"
"1967/04/25",1.18948935043059,"roof","hx","avg","hxns"
"1967/04/28",1.46689781602387,"roof","hx","avg","hxns"
"1967/04/15",0.234046947064087,"roof","hx","avg","hxns"
"1967/04/11",-0.291870310456403,"roof","hx","avg","hxns"
"1967/01/12",0.721415295656385,"roof","hx","avg","hxns"
"1966/12/28",0.247814414538453,"roof","hx","avg","hxns"
