"date","value","measurement","city_code","mma","building_code"
"1965/11/28",3.81962484914189,"roof","ot","max","oton"
"1965/12/01",4.20848078221204,"roof","ot","max","oton"
"1965/12/04",2.9303291263526,"roof","ot","max","oton"
"1965/12/07",1.9702579417841,"roof","ot","max","oton"
"1965/12/09",1.80477427536971,"roof","ot","max","oton"
"1965/12/12",1.58515215360592,"roof","ot","max","oton"
"1965/12/15",1.31323255671242,"roof","ot","max","oton"
"1965/12/18",2.11504080839487,"roof","ot","max","oton"
"1965/12/22",2.20876715691287,"roof","ot","max","oton"
"1965/12/24",2.51887004725182,"roof","ot","max","oton"
"1965/12/27",2.61505103606277,"roof","ot","max","oton"
"1965/12/30",2.58350890829874,"roof","ot","max","oton"
"1966/01/02",1.91475579738307,"roof","ot","max","oton"
"1966/01/05",1.02100762984023,"roof","ot","max","oton"
"1966/01/07",0.894716386769488,"roof","ot","max","oton"
"1966/01/10",1.00640252009737,"roof","ot","max","oton"
"1966/01/13",0.76093849080533,"roof","ot","max","oton"
"1966/01/16",1.04458581354282,"roof","ot","max","oton"
"1966/01/18",1.46051097428764,"roof","ot","max","oton"
"1966/01/21",2.26256468999938,"roof","ot","max","oton"
"1966/01/24",2.91406713441202,"roof","ot","max","oton"
"1966/01/26",4.77366170965695,"roof","ot","max","oton"
"1966/02/01",4.281997258985,"roof","ot","max","oton"
"1966/02/04",4.75034262687421,"roof","ot","max","oton"
"1966/02/06",5.27993127007178,"roof","ot","max","oton"
"1966/02/09",6.59328655879887,"roof","ot","max","oton"
"1966/02/12",7.13652572940319,"roof","ot","max","oton"
"1966/02/15",6.62507415059218,"roof","ot","max","oton"
"1966/02/18",5.42782334772025,"roof","ot","max","oton"
"1966/02/21",4.18012968682879,"roof","ot","max","oton"
"1966/02/24",2.7451469715875,"roof","ot","max","oton"
"1966/02/26",1.11992963364494,"roof","ot","max","oton"
