"date","value","measurement","city_code","mma"
"1966-11-02",22.7622192328075,"wind","dvon",NA
"1966-11-04",19.4619053442584,"wind","dvon",NA
"1966-11-04",15.587623822918,"wind","dvon",NA
"1966-11-05",25.4078512902042,"wind","dvon",NA
"1966-11-06",10.6422777011012,"wind","dvon",NA
"1966-11-06",19.8251192368839,"wind","dvon",NA
"1966-11-05",8.59239329827568,"wind","dvon",NA
"1966-11-09",16.3691422514951,"wind","dvon",NA
"1966-11-10",14.2423871835637,"wind","dvon",NA
"1966-11-10",18.2601606131018,"wind","dvon",NA
"1966-11-13",12.9644123761771,"wind","dvon",NA
"1966-11-13",10.3412009294362,"wind","dvon",NA
"1966-11-13",16.5741306917778,"wind","dvon",NA
"1966-11-16",11.9891158126453,"wind","dvon",NA
"1966-11-19",14.7894500835678,"wind","dvon",NA
"1966-11-19",20.197301373772,"wind","dvon",NA
"1966-11-21",10.0385226855815,"wind","dvon",NA
"1966-11-23",12.7775739540446,"wind","dvon",NA
"1966-11-25",15.3073661897192,"wind","dvon",NA
"1966-11-25",19.2870245811422,"wind","dvon",NA
"1966-11-25",9.66858260975908,"wind","dvon",NA
"1966-11-28",20.6098406098407,"wind","dvon",NA
"1966-12-01",20.0792194909843,"wind","dvon",NA
"1966-12-04",14.5891592950417,"wind","dvon",NA
"1966-12-05",18.0090497737557,"wind","dvon",NA
"1966-12-08",17.1301618360442,"wind","dvon",NA
"1966-12-10",16.977701683584,"wind","dvon",NA
"1966-12-12",11.5647256823727,"wind","dvon",NA
"1966-12-16",12.8523093228976,"wind","dvon",NA
"1966-12-17",16.4127022950552,"wind","dvon",NA
"1966-12-18",19.5246830540948,"wind","dvon",NA
"1966-12-18",21.7757123639477,"wind","dvon",NA
"1966-12-21",17.0584158819453,"wind","dvon",NA
"1966-12-22",14.4755615343851,"wind","dvon",NA
"1966-12-24",11.2156047450165,"wind","dvon",NA
"1966-12-25",16.0360360360361,"wind","dvon",NA
"1966-12-27",21.4169825934532,"wind","dvon",NA
"1966-12-28",17.2019077901431,"wind","dvon",NA
"1966-12-29",22.6874838639545,"wind","dvon",NA
"1966-12-28",26.3495169377522,"wind","dvon",NA
"1967-01-02",10.906200317965,"wind","dvon",NA
"1967-01-04",14.0069707716767,"wind","dvon",NA
"1967-01-05",22.5649178590355,"wind","dvon",NA
"1967-01-08",16.8581250934192,"wind","dvon",NA
"1967-01-10",16.1660755778403,"wind","dvon",NA
"1967-01-10",21.8653948065713,"wind","dvon",NA
"1967-01-12",12.1796910032204,"wind","dvon",NA
"1967-01-15",17.0673841262077,"wind","dvon",NA
