"date","value","measurement","city_code","mma","building_code"
"1965/11/27",2.47093462590176,"roof","ot","avg","oton"
"1965/11/30",1.33785690070478,"roof","ot","avg","oton"
"1965/12/02",0.856540581174087,"roof","ot","avg","oton"
"1965/12/05",0.538322940796647,"roof","ot","avg","oton"
"1965/12/07",0.5432627661813,"roof","ot","avg","oton"
"1965/12/11",0.757110762534197,"roof","ot","avg","oton"
"1965/12/14",1.17214053630497,"roof","ot","avg","oton"
"1965/12/16",1.75014232703964,"roof","ot","avg","oton"
"1965/12/19",1.85280906829625,"roof","ot","avg","oton"
"1965/12/22",2.53945887034021,"roof","ot","avg","oton"
"1965/12/25",2.93831810460395,"roof","ot","avg","oton"
"1965/12/28",3.00283137971297,"roof","ot","avg","oton"
"1965/12/31",1.96902665330242,"roof","ot","avg","oton"
"1966/01/01",1.58949245021383,"roof","ot","avg","oton"
"1966/01/11",1.1267954725176,"roof","ot","avg","oton"
"1966/01/14",1.37923321589251,"roof","ot","avg","oton"
"1966/01/16",2.1189404016976,"roof","ot","avg","oton"
"1966/01/20",3.98581441053,"roof","ot","avg","oton"
"1966/01/23",6.34122448368603,"roof","ot","avg","oton"
"1966/01/26",5.97411523821943,"roof","ot","avg","oton"
"1966/01/28",3.86295208686032,"roof","ot","avg","oton"
"1966/01/31",2.48541633621747,"roof","ot","avg","oton"
"1966/02/03",3.55233417784387,"roof","ot","avg","oton"
"1966/02/06",4.52184879585998,"roof","ot","avg","oton"
"1966/02/09",4.62685175083128,"roof","ot","avg","oton"
"1966/02/11",4.63445148219229,"roof","ot","avg","oton"
"1966/02/14",4.6420512135533,"roof","ot","avg","oton"
"1966/02/17",4.64965094491431,"roof","ot","avg","oton"
"1966/02/20",4.65725067627532,"roof","ot","avg","oton"
"1966/02/23",4.42039238219049,"roof","ot","avg","oton"
"1966/02/25",3.69461803721391,"roof","ot","avg","oton"
"1966/02/28",2.96922367880541,"roof","ot","avg","oton"
"1966/03/04",2.4073079861182,"roof","ot","avg","oton"
"1966/03/06",1.76301964962357,"roof","ot","avg","oton"
"1966/03/09",1.13231231454266,"roof","ot","avg","oton"
"1966/03/11",0.797220455828423,"roof","ot","avg","oton"
