"date","value","measurement","city_code","mma","building_code"
"1965/11/25",0.0884628937195657,"roof","ed","min","edab"
"1965/11/28",-0.079774390105456,"roof","ed","min","edab"
"1965/12/02",-0.708575165328909,"roof","ed","min","edab"
"1965/12/03",-0.625013600515132,"roof","ed","min","edab"
"1965/12/09",-0.109717284163708,"roof","ed","min","edab"
"1965/12/12",-0.11876978701855,"roof","ed","min","edab"
"1965/12/15",-0.127125943499919,"roof","ed","min","edab"
"1965/12/19",-0.135482099981289,"roof","ed","min","edab"
"1965/12/22",-0.143838256462658,"roof","ed","min","edab"
"1965/12/25",-0.107976418230095,"roof","ed","min","edab"
"1965/12/28",1.27653425877762,"roof","ed","min","edab"
"1966/01/01",1.47307802268332,"roof","ed","min","edab"
"1966/01/04",1.11701291039364,"roof","ed","min","edab"
"1966/01/07",1.38519911035416,"roof","ed","min","edab"
"1966/01/10",2.19170748008148,"roof","ed","min","edab"
"1966/01/14",0.632239776744996,"roof","ed","min","edab"
"1966/01/17",0.181703673124247,"roof","ed","min","edab"
"1966/01/20",0.0406935325010238,"roof","ed","min","edab"
"1966/01/24",0.0323373760196546,"roof","ed","min","edab"
"1966/01/27",-0.0202367751756469,"roof","ed","min","edab"
"1966/01/30",-0.0285929316570162,"roof","ed","min","edab"
"1966/02/02",0.00726890657554691,"roof","ed","min","edab"
"1966/02/05",-0.00108724990582232,"roof","ed","min","edab"
"1966/02/08",-0.00944340638721997,"roof","ed","min","edab"
"1966/02/11",0.0706364265593038,"roof","ed","min","edab"
"1966/02/14",0.558218157247495,"roof","ed","min","edab"
"1966/02/17",1.99951588100987,"roof","ed","min","edab"
"1966/02/21",0.766402511362628,"roof","ed","min","edab"
"1966/02/24",0.124255097314744,"roof","ed","min","edab"
"1966/02/27",-0.414716995733897,"roof","ed","min","edab"
"1966/03/02",-0.333940816413929,"roof","ed","min","edab"
"1966/03/07",-0.348564090256332,"roof","ed","min","edab"
"1966/03/10",-0.356920246737701,"roof","ed","min","edab"
"1966/03/13",-0.36527640321907,"roof","ed","min","edab"
"1966/03/16",-0.196760580844682,"roof","ed","min","edab"
"1966/03/20",-0.293552726753944,"roof","ed","min","edab"
"1966/03/23",-0.390344872663206,"roof","ed","min","edab"
"1966/03/25",-0.395915643650795,"roof","ed","min","edab"
