"date","value","measurement","city_code","mma","building_code"
"1966/11/19",3.53347778346614,"ground","ot",NA,"oton"
"1966/11/22",3.62449170963106,"ground","ot",NA,"oton"
"1966/11/25",3.38178790652455,"ground","ot",NA,"oton"
"1966/11/28",4.33743413125654,"ground","ot",NA,"oton"
"1966/12/02",3.56381575885445,"ground","ot",NA,"oton"
"1966/12/05",2.47164864487502,"ground","ot",NA,"oton"
"1966/12/08",2.38063471871007,"ground","ot",NA,"oton"
"1966/12/11",1.91039610019115,"ground","ot",NA,"oton"
"1966/12/14",3.19976005419463,"ground","ot",NA,"oton"
"1966/12/18",2.58086535627297,"ground","ot",NA,"oton"
"1966/12/21",2.74469042336989,"ground","ot",NA,"oton"
"1966/12/24",3.36358512129155,"ground","ot",NA,"oton"
"1966/12/27",5.14139047904695,"ground","ot",NA,"oton"
"1966/12/29",7.41673863317078,"ground","ot",NA,"oton"
"1967/01/01",9.91203710885989,"ground","ot",NA,"oton"
"1967/01/03",12.0736178552775,"ground","ot",NA,"oton"
"1967/01/05",15.5018090741574,"ground","ot",NA,"oton"
"1967/01/08",14.6675147509786,"ground","ot",NA,"oton"
"1967/01/12",15.6504651535601,"ground","ot",NA,"oton"
"1967/01/14",18.3080717975767,"ground","ot",NA,"oton"
"1967/01/18",18.0896383747809,"ground","ot",NA,"oton"
"1967/01/21",19.0589366884376,"ground","ot",NA,"oton"
"1967/01/24",20.0373363947108,"ground","ot",NA,"oton"
"1967/01/27",20.8109547671129,"ground","ot",NA,"oton"
"1967/01/30",22.3581915119171,"ground","ot",NA,"oton"
"1967/02/02",23.9873407902698,"ground","ot",NA,"oton"
"1967/02/06",25.6801998169379,"ground","ot",NA,"oton"
"1967/02/09",27.8645340448967,"ground","ot",NA,"oton"
"1967/02/12",29.4663791453999,"ground","ot",NA,"oton"
"1967/02/15",29.3498813199088,"ground","ot",NA,"oton"
"1967/02/17",27.0909156724946,"ground","ot",NA,"oton"
"1967/02/20",30.1398821990205,"ground","ot",NA,"oton"
"1967/02/23",34.9181133226806,"ground","ot",NA,"oton"
"1967/02/25",39.8601695134375,"ground","ot",NA,"oton"
"1967/02/28",42.7362095802499,"ground","ot",NA,"oton"
"1967/03/03",42.0263009561633,"ground","ot",NA,"oton"
"1967/03/06",39.9390482494471,"ground","ot",NA,"oton"
"1967/03/09",38.5283323938903,"ground","ot",NA,"oton"
"1967/03/13",34.9090119300641,"ground","ot",NA,"oton"
"1967/03/16",33.2707612590949,"ground","ot",NA,"oton"
"1967/03/19",33.2798626517114,"ground","ot",NA,"oton"
"1967/03/22",32.1239857894165,"ground","ot",NA,"oton"
"1967/03/25",30.7769796821752,"ground","ot",NA,"oton"
"1967/03/27",29.5027847158659,"ground","ot",NA,"oton"
