"date","value","measurement","city_code","mma"
"1966-11-02",50.8789708584929,"temp","hxns",NA
"1966-11-05",44.8721449199263,"temp","hxns",NA
"1966-11-08",41.6377001837752,"temp","hxns",NA
"1966-11-10",49.9548437910212,"temp","hxns",NA
"1966-11-12",40.0204778156995,"temp","hxns",NA
"1966-11-15",33.898135993699,"temp","hxns",NA
"1966-11-17",38.7498030979259,"temp","hxns",NA
"1966-11-20",33.0895248096613,"temp","hxns",NA
"1966-11-23",40.4825413494355,"temp","hxns",NA
"1966-11-25",48.9729587818324,"temp","hxns",NA
"1966-11-28",51.987923339459,"temp","hxns",NA
"1966-12-01",46.4893672880021,"temp","hxns",NA
"1966-12-02",40.1359936991335,"temp","hxns",NA
"1966-12-04",33.551588343397,"temp","hxns",NA
"1966-12-05",22.3234444736149,"temp","hxns",NA
"1966-12-08",34.013651877133,"temp","hxns",NA
"1966-12-09",43.1394066684168,"temp","hxns",NA
"1966-12-12",42.9083749015488,"temp","hxns",NA
"1966-12-13",31.9921239170385,"temp","hxns",NA
"1966-12-14",26.3896035704909,"temp","hxns",NA
"1966-12-17",28.3533735888684,"temp","hxns",NA
"1966-12-18",37.155683906537,"temp","hxns",NA
"1966-12-21",28.6999212391702,"temp","hxns",NA
"1966-12-25",28.2378577054344,"temp","hxns",NA
"1966-12-27",33.551588343397,"temp","hxns",NA
"1966-12-31",30.086111840378,"temp","hxns",NA
"1967-01-02",27.1751115778418,"temp","hxns",NA
"1967-01-05",24.4027303754265,"temp","hxns",NA
"1967-01-06",20.3827776319242,"temp","hxns",NA
"1967-01-09",31.3567865581515,"temp","hxns",NA
"1967-01-12",25.3499606195851,"temp","hxns",NA
"1967-01-15",33.3783145182463,"temp","hxns",NA
"1967-01-17",23.5017064846415,"temp","hxns",NA
"1967-01-19",16.5014439485428,"temp","hxns",NA
"1967-01-23",25.6965082698871,"temp","hxns",NA
"1967-01-25",29.1157784195325,"temp","hxns",NA
"1967-01-27",31.6455762667365,"temp","hxns",NA
"1967-01-29",20.2095038067732,"temp","hxns",NA
"1967-02-01",17.2638487792071,"temp","hxns",NA
"1967-02-02",23.1551588343395,"temp","hxns",NA
"1967-02-04",16.6862693620371,"temp","hxns",NA
"1967-02-04",26.9671829876606,"temp","hxns",NA
"1967-02-07",17.6103964295089,"temp","hxns",NA
"1967-02-09",21.0758729325282,"temp","hxns",NA
"1967-02-12",6.28983985297964,"temp","hxns",NA
"1967-02-12",-0.410081386190768,"temp","hxns",NA
"1967-02-15",21.768968233132,"temp","hxns",NA
"1967-02-13",31.4723024415857,"temp","hxns",NA
"1967-02-17",6.17432396954564,"temp","hxns",NA
"1967-02-19",15.5311105276974,"temp","hxns",NA
"1967-02-21",27.0364925177209,"temp","hxns",NA
"1967-02-24",21.884484116566,"temp","hxns",NA
"1967-02-27",22.4620635337358,"temp","hxns",NA
"1967-02-27",29.1619847729062,"temp","hxns",NA
"1967-03-03",22.3465476503018,"temp","hxns",NA
"1967-03-04",17.6103964295089,"temp","hxns",NA
"1967-03-07",26.7361512207929,"temp","hxns",NA
"1967-03-10",29.4854292465213,"temp","hxns",NA
"1967-03-11",17.9569440798109,"temp","hxns",NA
"1967-03-14",24.7146232606983,"temp","hxns",NA
"1967-03-16",14.4914675767918,"temp","hxns",NA
"1967-03-18",16.6862693620371,"temp","hxns",NA
"1967-03-21",22.8779207140981,"temp","hxns",NA
"1967-03-23",32.9740089262273,"temp","hxns",NA
"1967-03-27",32.5697033342083,"temp","hxns",NA
"1967-03-30",27.5447624048304,"temp","hxns",NA
"1967-04-03",33.724862168548,"temp","hxns",NA
"1967-04-02",44.2945655027565,"temp","hxns",NA
"1967-04-06",31.9343659753215,"temp","hxns",NA
"1967-04-09",31.0102389078497,"temp","hxns",NA
"1967-04-11",28.1800997637174,"temp","hxns",NA
"1967-04-14",34.4179574691518,"temp","hxns",NA
"1967-04-18",34.244683644001,"temp","hxns",NA
"1967-04-21",38.0567077973221,"temp","hxns",NA
"1967-04-23",39.2349698083485,"temp","hxns",NA
"1967-04-27",37.4791283801521,"temp","hxns",NA
"1967-04-29",42.9083749015488,"temp","hxns",NA
