"date","value","measurement","city_code","mma","building_code"
"1966/01/07",7.60609543774586,"roof","sk","max","sksk"
"1966/01/10",8.88800434270733,"roof","sk","max","sksk"
"1966/01/12",10.2503102550495,"roof","sk","max","sksk"
"1966/01/15",11.3500055045971,"roof","sk","max","sksk"
"1966/01/18",11.9643006783009,"roof","sk","max","sksk"
"1966/01/21",10.4603987852852,"roof","sk","max","sksk"
"1966/01/24",9.35045480356625,"roof","sk","max","sksk"
"1966/01/27",7.99994855628022,"roof","sk","max","sksk"
"1966/01/30",6.93948771700809,"roof","sk","max","sksk"
"1966/02/01",6.13803266950096,"roof","sk","max","sksk"
"1966/02/04",5.90287771047821,"roof","sk","max","sksk"
"1966/02/07",5.78907277041638,"roof","sk","max","sksk"
"1966/02/10",5.83706785563581,"roof","sk","max","sksk"
"1966/02/13",5.76371292189431,"roof","sk","max","sksk"
"1966/02/15",5.77125800079344,"roof","sk","max","sksk"
"1966/02/21",5.90832693412756,"roof","sk","max","sksk"
"1966/02/24",6.17142662981375,"roof","sk","max","sksk"
"1966/02/27",6.62392177823632,"roof","sk","max","sksk"
"1966/03/01",7.06293359121878,"roof","sk","max","sksk"
"1966/03/04",7.35174244463532,"roof","sk","max","sksk"
"1966/03/08",8.05008141385441,"roof","sk","max","sksk"
"1966/03/12",7.49635645686857,"roof","sk","max","sksk"
"1966/03/15",5.57704208098261,"roof","sk","max","sksk"
"1966/03/18",4.55985366643381,"roof","sk","max","sksk"
"1966/03/21",3.19272728701719,"roof","sk","max","sksk"
"1966/03/24",2.08410369410564,"roof","sk","max","sksk"
"1966/03/27",1.26621714144039,"roof","sk","max","sksk"
"1966/03/30",0.254422061067615,"roof","sk","max","sksk"
