"date","value","measurement","city_code","mma","building_code"
"1966/01/07",1.7908487264595,"roof","sk","min","sksk"
"1966/01/10",1.78343231971385,"roof","sk","min","sksk"
"1966/01/13",1.45628637771063,"roof","sk","min","sksk"
"1966/01/15",1.29024127112714,"roof","sk","min","sksk"
"1966/01/21",0.795814154749536,"roof","sk","min","sksk"
"1966/01/24",0.508634404653549,"roof","sk","min","sksk"
"1966/01/26",0.3013870383719,"roof","sk","min","sksk"
"1966/01/29",0.293970631626223,"roof","sk","min","sksk"
"1966/02/01",0.286554224880575,"roof","sk","min","sksk"
"1966/02/04",0.279137818134899,"roof","sk","min","sksk"
"1966/02/07",0.351653795203646,"roof","sk","min","sksk"
"1966/02/09",0.504102156086731,"roof","sk","min","sksk"
"1966/02/12",0.496685749341083,"roof","sk","min","sksk"
"1966/02/15",0.52923553450259,"roof","sk","min","sksk"
"1966/02/18",0.681683895385703,"roof","sk","min","sksk"
"1966/02/20",0.914064640083183,"roof","sk","min","sksk"
"1966/02/23",0.826715849523112,"roof","sk","min","sksk"
"1966/02/26",0.539536099427153,"roof","sk","min","sksk"
"1966/03/01",0.452187308867082,"roof","sk","min","sksk"
"1966/03/04",0.444770902121405,"roof","sk","min","sksk"
"1966/03/06",0.437354495375757,"roof","sk","min","sksk"
"1966/03/09",0.19137700497788,"roof","sk","min","sksk"
