"date","value","measurement","city_code","mma","building_code"
"1967-01-06",12.2317700041423,"ground","np",NA,"nppe"
"1967-01-10",10.788607326847,"ground","np",NA,"nppe"
"1967-01-13",14.0064562967016,"ground","np",NA,"nppe"
"1967-01-17",9.74951662606779,"ground","np",NA,"nppe"
"1967-01-20",7.27033982333793,"ground","np",NA,"nppe"
"1967-01-24",4.84018462922469,"ground","np",NA,"nppe"
"1967-01-27",3.62165719584414,"ground","np",NA,"nppe"
"1967-02-01",3.29658081567743,"ground","np",NA,"nppe"
"1967-02-02",6.29284849508443,"ground","np",NA,"nppe"
"1967-02-04",9.4703174135405,"ground","np",NA,"nppe"
"1967-02-05",12.6002803891747,"ground","np",NA,"nppe"
"1967-02-05",15.4221333927929,"ground","np",NA,"nppe"
"1967-02-09",12.0546407030494,"ground","np",NA,"nppe"
"1967-02-12",13.8388281841731,"ground","np",NA,"nppe"
"1967-02-15",16.4999753697882,"ground","np",NA,"nppe"
"1967-02-19",19.931804679239,"ground","np",NA,"nppe"
"1967-02-20",21.698686424049,"ground","np",NA,"nppe"
"1967-02-23",25.5084594414639,"ground","np",NA,"nppe"
"1967-02-26",28.2270209522609,"ground","np",NA,"nppe"
"1967-02-26",30.5541334942058,"ground","np",NA,"nppe"
"1967-02-27",33.7763937301796,"ground","np",NA,"nppe"
"1967-02-28",37.5058364604705,"ground","np",NA,"nppe"
"1967-03-02",40.5776612108418,"ground","np",NA,"nppe"
"1967-03-06",39.9107682611331,"ground","np",NA,"nppe"
"1967-03-07",35.9033026559466,"ground","np",NA,"nppe"
"1967-03-10",39.9841988756092,"ground","np",NA,"nppe"
"1967-03-08",42.9679792786173,"ground","np",NA,"nppe"
"1967-03-10",47.5890859337969,"ground","np",NA,"nppe"
"1967-03-11",55.3345905827373,"ground","np",NA,"nppe"
"1967-03-10",51.483894588863,"ground","np",NA,"nppe"
"1967-03-12",59.271475930017,"ground","np",NA,"nppe"
"1967-03-15",62.6912251568646,"ground","np",NA,"nppe"
"1967-03-18",64.0274994628108,"ground","np",NA,"nppe"
"1967-03-21",64.5568513971114,"ground","np",NA,"nppe"
"1967-03-25",65.1536617702191,"ground","np",NA,"nppe"
