"date","value","measurement","city_code","mma","building_code"
"1966/01/07",6.0715227112031,"roof","sk","avg","sksk"
"1966/01/10",5.25257806497058,"roof","sk","avg","sksk"
"1966/01/13",4.38663772341047,"roof","sk","avg","sksk"
"1966/01/16",3.78363922110782,"roof","sk","avg","sksk"
"1966/01/19",3.657064969603,"roof","sk","avg","sksk"
"1966/01/22",3.45103534854042,"roof","sk","avg","sksk"
"1966/01/24",3.40391646659339,"roof","sk","avg","sksk"
"1966/01/27",3.43625295420409,"roof","sk","avg","sksk"
"1966/01/30",3.46858944181486,"roof","sk","avg","sksk"
"1966/02/02",3.14374632627403,"roof","sk","avg","sksk"
"1966/02/04",2.93734714535304,"roof","sk","avg","sksk"
"1966/02/07",2.65186215473275,"roof","sk","avg","sksk"
"1966/02/09",2.64693468995398,"roof","sk","avg","sksk"
"1966/02/15",2.15542007827111,"roof","sk","avg","sksk"
"1966/02/21",1.78185665473018,"roof","sk","avg","sksk"
"1966/02/23",1.65774613561476,"roof","sk","avg","sksk"
"1966/02/27",1.40829323118922,"roof","sk","avg","sksk"
"1966/03/02",1.35162738623328,"roof","sk","avg","sksk"
"1966/03/06",0.395391252602138,"roof","sk","avg","sksk"
"1966/03/08",0.192441297026306,"roof","sk","avg","sksk"
