"date","value","measurement","city_code","mma"
"1966-11-02",46.3235706278026,"temp","gblb",NA
"1966-11-05",29.9068105381166,"temp","gblb",NA
"1966-11-06",26.7275084080718,"temp","gblb",NA
"1966-11-09",36.3810257847533,"temp","gblb",NA
"1966-11-12",28.0570347533633,"temp","gblb",NA
"1966-11-13",14.4149383408071,"temp","gblb",NA
"1966-11-17",10.3916760089687,"temp","gblb",NA
"1966-11-20",15.9410033632287,"temp","gblb",NA
"1966-11-23",28.9819226457398,"temp","gblb",NA
"1966-11-25",34.53125,"temp","gblb",NA
"1966-11-28",35.9185818385649,"temp","gblb",NA
"1966-12-01",29.8490050448431,"temp","gblb",NA
"1966-12-02",7.47827914798199,"temp","gblb",NA
"1966-12-01",-1.53937780269052,"temp","gblb",NA
"1966-12-05",13.8946889013453,"temp","gblb",NA
"1966-12-08",26.484725336323,"temp","gblb",NA
"1966-12-10",22.5655128923768,"temp","gblb",NA
"1966-12-12",10.9466087443946,"temp","gblb",NA
"1966-12-14",1.09655269058294,"temp","gblb",NA
"1966-12-17",13.0276065022422,"temp","gblb",NA
"1966-12-17",23.6638172645739,"temp","gblb",NA
"1966-12-20",-0.267656950672745,"temp","gblb",NA
"1966-12-18",-9.27375280269052,"temp","gblb",NA
"1966-12-22",15.1086042600898,"temp","gblb",NA
"1966-12-22",22.7389293721974,"temp","gblb",NA
"1966-12-25",17.1896020179372,"temp","gblb",NA
"1966-12-28",2.85383968609858,"temp","gblb",NA
"1966-12-29",8.86561098654715,"temp","gblb",NA
"1966-12-29",-1.53937780269052,"temp","gblb",NA
"1967-01-01",-11.3663116591929,"temp","gblb",NA
"1967-01-04",-0.152045964125591,"temp","gblb",NA
"1967-01-04",11.8714966367713,"temp","gblb",NA
"1967-01-04",16.4959360986547,"temp","gblb",NA
"1967-01-06",-4.12135650224195,"temp","gblb",NA
"1967-01-09",-10.0367853139014,"temp","gblb",NA
"1967-01-12",0.541619955156875,"temp","gblb",NA
"1967-01-13",8.86561098654715,"temp","gblb",NA
"1967-01-15",-2.69548766816138,"temp","gblb",NA
"1967-01-17",-11.3894338565024,"temp","gblb",NA
"1967-01-20",-17.6324271300448,"temp","gblb",NA
"1967-01-23",-8.36042600896849,"temp","gblb",NA
"1967-01-25",-3.27354260089692,"temp","gblb",NA
"1967-01-25",3.31628363228697,"temp","gblb",NA
"1967-01-28",15.5710482062782,"temp","gblb",NA
"1967-01-29",6.43778026905829,"temp","gblb",NA
"1967-01-31",-4.31404147982062,"temp","gblb",NA
"1967-01-31",-12.6380325112107,"temp","gblb",NA
"1967-02-02",12.1952073991031,"temp","gblb",NA
"1967-02-04",-2.92670964125568,"temp","gblb",NA
"1967-02-07",-9.16970291479811,"temp","gblb",NA
"1967-02-08",-0.845711883408057,"temp","gblb",NA
"1967-02-08",8.63438901345307,"temp","gblb",NA
"1967-02-08",14.4149383408071,"temp","gblb",NA
"1967-02-11",-6.85748318385663,"temp","gblb",NA
"1967-02-13",-15.1352298206277,"temp","gblb",NA
"1967-02-16",-15.759529147982,"temp","gblb",NA
"1967-02-17",-4.08281950672654,"temp","gblb",NA
"1967-02-19",-4.31404147982062,"temp","gblb",NA
"1967-02-21",8.3453615470853,"temp","gblb",NA
"1967-02-21",18.5769338565024,"temp","gblb",NA
"1967-02-24",5.91753082959644,"temp","gblb",NA
"1967-02-26",9.09683295964123,"temp","gblb",NA
"1967-02-28",1.11967488789242,"temp","gblb",NA
"1967-03-03",1.23528587443957,"temp","gblb",NA
"1967-03-04",9.32805493273554,"temp","gblb",NA
"1967-03-07",-2.23304372197299,"temp","gblb",NA
"1967-03-10",2.73822869955166,"temp","gblb",NA
"1967-03-12",-0.614489910313978,"temp","gblb",NA
"1967-03-14",-3.62037556053815,"temp","gblb",NA
"1967-03-16",6.64588004484312,"temp","gblb",NA
"1967-03-19",17.6520459641256,"temp","gblb",NA
"1967-03-22",24.1262612107623,"temp","gblb",NA
"1967-03-25",30.6004764573991,"temp","gblb",NA
"1967-03-27",18.5769338565024,"temp","gblb",NA
"1967-03-27",11.6402746636772,"temp","gblb",NA
