"date","value","measurement","city_code","mma","building_code"
"1965/11/24",0.127709013731447,"roof","ot","min","oton"
"1965/11/27",0.127709013731447,"roof","ot","min","oton"
"1965/11/30",0.0472047643878284,"roof","ot","min","oton"
"1965/12/02",0.0472047643878284,"roof","ot","min","oton"
"1965/12/05",0.0472047643878284,"roof","ot","min","oton"
"1965/12/08",0.0472047643878284,"roof","ot","min","oton"
"1965/12/11",0.0472047643878284,"roof","ot","min","oton"
"1965/12/13",0.0472047643878284,"roof","ot","min","oton"
"1965/12/16",0.4094738864341,"roof","ot","min","oton"
"1965/12/19",0.288717512418685,"roof","ot","min","oton"
"1965/12/22",0.288717512418685,"roof","ot","min","oton"
"1965/12/25",0.288717512418685,"roof","ot","min","oton"
"1965/12/28",0.4094738864341,"roof","ot","min","oton"
"1965/12/30",0.4094738864341,"roof","ot","min","oton"
"1966/01/02",0.248465387746862,"roof","ot","min","oton"
"1966/01/05",0.288717512418685,"roof","ot","min","oton"
"1966/01/08",0.288717512418685,"roof","ot","min","oton"
"1966/01/11",0.288717512418685,"roof","ot","min","oton"
"1966/01/13",0.167961138403257,"roof","ot","min","oton"
"1966/01/16",0.127709013731447,"roof","ot","min","oton"
"1966/01/19",0.328969637090495,"roof","ot","min","oton"
"1966/01/22",0.328969637090495,"roof","ot","min","oton"
"1966/01/25",0.36922176176229,"roof","ot","min","oton"
"1966/01/27",0.288717512418685,"roof","ot","min","oton"
"1966/01/30",0.436308636215315,"roof","ot","min","oton"
"1966/02/02",0.288717512418685,"roof","ot","min","oton"
"1966/02/05",0.248465387746862,"roof","ot","min","oton"
"1966/02/08",0.328969637090495,"roof","ot","min","oton"
"1966/02/10",0.36922176176229,"roof","ot","min","oton"
"1966/02/13",0.530230260449528,"roof","ot","min","oton"
"1966/02/16",0.288717512418685,"roof","ot","min","oton"
"1966/02/19",0.143809863600168,"roof","ot","min","oton"
"1966/02/25",0.0472047643878284,"roof","ot","min","oton"
"1966/03/01",0.0472047643878284,"roof","ot","min","oton"
"1966/03/04",0.127709013731447,"roof","ot","min","oton"
"1966/03/06",0.288717512418685,"roof","ot","min","oton"
"1966/03/09",0.650986634464957,"roof","ot","min","oton"
"1966/03/11",0.530230260449528,"roof","ot","min","oton"
"1966/03/14",0.530230260449528,"roof","ot","min","oton"
