"date","value","measurement","city_code","mma","building_code"
"1966/01/25",1.21885960154751,"roof","ot","avg","oton"
"1966/01/28",1.05976787070179,"roof","ot","avg","oton"
"1966/02/01",0.821130274433216,"roof","ot","avg","oton"
"1966/02/05",1.33817839968179,"roof","ot","avg","oton"
"1966/02/08",0.502946812741783,"roof","ot","avg","oton"
"1966/02/11",0.423400947318953,"roof","ot","avg","oton"
"1966/02/13",0.343855081896066,"roof","ot","avg","oton"
"1966/02/16",0.343855081896066,"roof","ot","avg","oton"
"1966/02/19",0.582492678164641,"roof","ot","avg","oton"
"1966/02/22",0.821130274433216,"roof","ot","avg","oton"
"1966/02/25",0.821130274433216,"roof","ot","avg","oton"
"1966/02/27",0.900676139856103,"roof","ot","avg","oton"
"1966/03/06",1.03325258222753,"roof","ot","avg","oton"
"1966/03/08",1.00010847163466,"roof","ot","avg","oton"
"1966/03/10",0.821130274433216,"roof","ot","avg","oton"
