"date","value","measurement","city_code","mma","building_code"
"1965/12/26",0.574393138913265,"roof","tr","min","tron"
"1965/12/29",0.607186144812601,"roof","tr","min","tron"
"1965/12/31",0.881853678300772,"roof","tr","min","tron"
"1966/01/03",1.23714605431853,"roof","tr","min","tron"
"1966/01/06",1.95562619248778,"roof","tr","min","tron"
"1966/01/09",2.1892293631746,"roof","tr","min","tron"
"1966/01/13",1.73614281287611,"roof","tr","min","tron"
"1966/01/15",1.40612402739224,"roof","tr","min","tron"
"1966/01/18",0.955167978113963,"roof","tr","min","tron"
"1966/01/21",0.78639887768928,"roof","tr","min","tron"
"1966/01/23",2.39200293086304,"roof","tr","min","tron"
"1966/01/26",3.51385792885918,"roof","tr","min","tron"
"1966/01/29",2.25665345428486,"roof","tr","min","tron"
"1966/02/01",0.797886873386517,"roof","tr","min","tron"
"1966/02/03",0.186934374943263,"roof","tr","min","tron"
"1966/02/08",0.17440201600084,"roof","tr","min","tron"
"1966/02/10",0.328132285694608,"roof","tr","min","tron"
"1966/02/13",0.159363185269925,"roof","tr","min","tron"
"1966/02/16",0.151843769904474,"roof","tr","min","tron"
"1966/02/19",0.144324354539023,"roof","tr","min","tron"
"1966/02/22",0.136804939173558,"roof","tr","min","tron"
"1966/02/24",0.129285523808107,"roof","tr","min","tron"
"1966/02/27",0.121766108442657,"roof","tr","min","tron"
"1966/03/02",0.235183956871609,"roof","tr","min","tron"
"1966/03/05",0.267976962770959,"roof","tr","min","tron"
"1966/03/07",0.101087716187649,"roof","tr","min","tron"
"1966/03/15",0.642276749851391,"roof","tr","min","tron"
"1966/03/18",0.836319440809959,"roof","tr","min","tron"
"1966/03/21",1.0303621317685,"roof","tr","min","tron"
"1966/03/24",0.982530295138247,"roof","tr","min","tron"
"1966/03/27",0.975010879772796,"roof","tr","min","tron"
"1966/03/29",0.644992094288924,"roof","tr","min","tron"
"1966/04/01",0.637472678923473,"roof","tr","min","tron"
"1966/03/09",0.140681425655529,"roof","tr","min","tron"
"1966/03/12",0.133144920709697,"roof","tr","min","tron"
