"date","value","measurement","city_code","mma"
"1966-11-02",6.6572671366431,"accume","nbon",NA
"1966-11-04",7.60761961901892,"accume","nbon",NA
"1966-11-09",8.13559322033893,"accume","nbon",NA
"1966-11-12",11.9370031498424,"accume","nbon",NA
"1966-11-16",15.8792060396979,"accume","nbon",NA
"1966-11-19",16.0551972401379,"accume","nbon",NA
"1966-11-21",16.0551972401379,"accume","nbon",NA
"1966-11-25",16.0551972401379,"accume","nbon",NA
"1966-11-28",17.7447127643617,"accume","nbon",NA
"1966-12-01",19.5750212489376,"accume","nbon",NA
"1966-12-04",21.4669266536672,"accume","nbon",NA
"1966-12-09",23.798810059497,"accume","nbon",NA
"1966-12-13",24.5027748612569,"accume","nbon",NA
"1966-12-16",26.2626868656566,"accume","nbon",NA
"1966-12-18",31.47202639868,"accume","nbon",NA
"1966-12-22",34.3582820858957,"accume","nbon",NA
"1966-12-25",35.9422028898555,"accume","nbon",NA
"1966-12-29",39.198040097995,"accume","nbon",NA
"1967-01-01",44.8297585120744,"accume","nbon",NA
"1967-01-04",47.839208039598,"accume","nbon",NA
"1967-01-08",53.9813009349532,"accume","nbon",NA
"1967-01-10",58.5042747862607,"accume","nbon",NA
"1967-01-13",62.3408829558522,"accume","nbon",NA
"1967-01-16",65.3327333633317,"accume","nbon",NA
"1967-01-20",67.5326233688315,"accume","nbon",NA
"1967-01-25",70.1724913754312,"accume","nbon",NA
"1967-01-27",77.5641217939102,"accume","nbon",NA
"1967-01-31",79.06004699765,"accume","nbon",NA
"1967-02-02",80.7319634018298,"accume","nbon",NA
"1967-02-07",85.6597170141492,"accume","nbon",NA
"1967-02-09",89.3379331033448,"accume","nbon",NA
"1967-02-12",91.5554222288885,"accume","nbon",NA
"1967-02-15",97.8031098445077,"accume","nbon",NA
"1967-02-17",99.6862156892156,"accume","nbon",NA
"1967-02-20",105.018749062547,"accume","nbon",NA
"1967-02-24",107.817009149543,"accume","nbon",NA
"1967-02-27",111.72401379931,"accume","nbon",NA
"1967-03-02",112.674366281686,"accume","nbon",NA
"1967-03-14",113.202339883006,"accume","nbon",NA
"1967-03-21",114.610269486526,"accume","nbon",NA
"1967-03-23",115.314234288286,"accume","nbon",NA
"1967-03-27",115.314234288286,"accume","nbon",NA
"1967-03-30",115.490225488726,"accume","nbon",NA
"1967-04-02",115.314234288286,"accume","nbon",NA
"1967-04-06",115.314234288286,"accume","nbon",NA
"1967-04-09",115.314234288286,"accume","nbon",NA
"1967-04-11",115.314234288286,"accume","nbon",NA
"1967-04-15",115.314234288286,"accume","nbon",NA
"1967-04-18",115.314234288286,"accume","nbon",NA
"1967-04-21",117.214939253037,"accume","nbon",NA
"1967-04-25",117.426128693565,"accume","nbon",NA
"1967-04-27",117.426128693565,"accume","nbon",NA
"1967-03-06",112.566371681416,"accume","nbon",NA
"1967-03-08",113.628318584071,"accume","nbon",NA
"1967-03-18",114.690265486726,"accume","nbon",NA
