"date","value","measurement","city_code","mma","building_code"
"1966/11/19",1.9255650878853,"roof","ot","min","oton"
"1966/11/22",1.9255650878853,"roof","ot","min","oton"
"1966/11/25",1.9255650878853,"roof","ot","min","oton"
"1966/11/29",1.9255650878853,"roof","ot","min","oton"
"1966/12/02",1.78904419863787,"roof","ot","min","oton"
"1966/12/04",1.9255650878853,"roof","ot","min","oton"
"1966/12/09",2.06208597713274,"roof","ot","min","oton"
"1966/12/12",1.81634837648738,"roof","ot","min","oton"
"1966/12/15",1.24296064164815,"roof","ot","min","oton"
"1966/12/18",1.37948153089559,"roof","ot","min","oton"
"1966/12/21",1.37948153089559,"roof","ot","min","oton"
"1966/12/25",1.59791495369146,"roof","ot","min","oton"
"1966/12/28",2.8812113126173,"roof","ot","min","oton"
"1966/12/31",4.2464202050916,"roof","ot","min","oton"
"1967/01/03",6.97683799004017,"roof","ot","min","oton"
"1967/01/06",10.3898602212259,"roof","ot","min","oton"
"1967/01/09",9.67995159713925,"roof","ot","min","oton"
"1967/01/12",11.2089855567104,"roof","ot","min","oton"
"1967/01/15",10.2988462950609,"roof","ot","min","oton"
"1967/01/19",10.116818442731,"roof","ot","min","oton"
"1967/01/23",10.6629019997207,"roof","ot","min","oton"
"1967/01/26",11.2089855567104,"roof","ot","min","oton"
"1967/01/30",11.3455064459579,"roof","ot","min","oton"
"1967/02/01",12.11912481836,"roof","ot","min","oton"
"1967/02/05",13.2112919323394,"roof","ot","min","oton"
"1967/02/09",12.983757116927,"roof","ot","min","oton"
"1967/02/12",11.6185482244528,"roof","ot","min","oton"
"1967/02/15",9.78916830853717,"roof","ot","min","oton"
"1967/02/18",10.116818442731,"roof","ot","min","oton"
"1967/02/21",11.7550691137002,"roof","ot","min","oton"
"1967/02/24",14.1578367644549,"roof","ot","min","oton"
"1967/02/28",15.5776540126282,"roof","ot","min","oton"
"1967/03/03",15.1680913448859,"roof","ot","min","oton"
"1967/03/07",14.3762701872508,"roof","ot","min","oton"
"1967/03/11",13.2567988954219,"roof","ot","min","oton"
"1967/03/14",11.8642858250981,"roof","ot","min","oton"
"1967/03/18",10.5536852883228,"roof","ot","min","oton"
"1967/03/21",8.20552599326703,"roof","ot","min","oton"
"1967/03/24",5.09284971842567,"roof","ot","min","oton"
"1967/03/27",1.9255650878853,"roof","ot","min","oton"
"1967/03/31",0.287314416916161,"roof","ot","min","oton"
