"date","value","measurement","city_code","mma","building_code"
"1966-12-08",2.7661186394345,"roof","ot","avg","oton"
"1966-12-10",2.03298577211959,"roof","ot","avg","oton"
"1966-12-14",1.34567370901183,"roof","ot","avg","oton"
"1966-12-17",1.11656968797593,"roof","ot","avg","oton"
"1966-12-20",1.57477773004774,"roof","ot","avg","oton"
"1966-12-24",2.99522266047043,"roof","ot","avg","oton"
"1966-12-27",4.36984678668591,"roof","ot","avg","oton"
"1966-12-31",5.3504119967196,"roof","ot","avg","oton"
"1967-01-02",6.12020150740031,"roof","ot","avg","oton"
"1967-01-05",10.143268116791,"roof","ot","avg","oton"
"1967-01-08",8.48455500449091,"roof","ot","avg","oton"
"1967-01-12",9.54759766209756,"roof","ot","avg","oton"
"1967-01-15",8.08133192746774,"roof","ot","avg","oton"
"1967-01-17",7.43984066856717,"roof","ot","avg","oton"
"1967-01-21",7.8247354239075,"roof","ot","avg","oton"
"1967-01-24",8.44789836112517,"roof","ot","avg","oton"
"1967-01-27",9.18103122844013,"roof","ot","avg","oton"
"1967-01-31",8.86028559898983,"roof","ot","avg","oton"
"1967-02-02",7.71476549381026,"roof","ot","avg","oton"
"1967-02-05",7.16491584332405,"roof","ot","avg","oton"
"1967-02-09",7.60479556371303,"roof","ot","avg","oton"
"1967-02-13",8.26461514429644,"roof","ot","avg","oton"
"1967-02-16",8.90610640319701,"roof","ot","avg","oton"
"1967-02-19",10.354043816144,"roof","ot","avg","oton"
"1967-02-23",11.0138633967274,"roof","ot","avg","oton"
"1967-02-27",11.0138633967274,"roof","ot","avg","oton"
"1967-03-02",10.1890889209981,"roof","ot","avg","oton"
"1967-03-06",9.36431444526883,"roof","ot","avg","oton"
"1967-03-08",7.98969031905335,"roof","ot","avg","oton"
"1967-03-11",6.2943205633876,"roof","ot","avg","oton"
"1967-03-14",4.85554731128204,"roof","ot","avg","oton"
"1967-03-18",3.3159682899207,"roof","ot","avg","oton"
"1967-03-21",1.07074888376874,"roof","ot","avg","oton"
"1967-03-25",0.475078429075353,"roof","ot","avg","oton"
"1967-03-26",0.291795212246626,"roof","ot","avg","oton"
