"date","value","measurement","city_code","mma","building_code"
"1965/11/28",3.37210858118382,"roof","ed","avg","edab"
"1965/11/30",2.54081924103508,"roof","ed","avg","edab"
"1965/12/03",1.71728400636894,"roof","ed","avg","edab"
"1965/12/06",1.50989245496967,"roof","ed","avg","edab"
"1965/12/09",1.70251428164019,"roof","ed","avg","edab"
"1965/12/12",1.50324607884176,"roof","ed","avg","edab"
"1965/12/14",2.20776194840221,"roof","ed","avg","edab"
"1965/12/17",3.20041053121233,"roof","ed","avg","edab"
"1965/12/20",2.87301496639213,"roof","ed","avg","edab"
"1965/12/23",2.385614050344,"roof","ed","avg","edab"
"1965/12/26",1.93821447210286,"roof","ed","avg","edab"
"1965/12/28",1.65082024508965,"roof","ed","avg","edab"
"1965/12/31",2.01181693366772,"roof","ed","avg","edab"
"1966/01/02",1.63912754634606,"roof","ed","avg","edab"
"1966/01/06",2.53934226856219,"roof","ed","avg","edab"
"1966/01/09",2.34007406576376,"roof","ed","avg","edab"
"1966/01/12",2.33268920339938,"roof","ed","avg","edab"
"1966/01/15",2.32530434103501,"roof","ed","avg","edab"
"1966/01/17",2.31791947867066,"roof","ed","avg","edab"
"1966/01/20",2.31053461630628,"roof","ed","avg","edab"
"1966/01/23",2.30314975394191,"roof","ed","avg","edab"
"1966/01/26",2.29576489157756,"roof","ed","avg","edab"
"1966/01/29",2.40838404263414,"roof","ed","avg","edab"
"1966/02/01",1.68860612418732,"roof","ed","avg","edab"
"1966/02/03",1.55358622395883,"roof","ed","avg","edab"
"1966/02/06",1.54620136159446,"roof","ed","avg","edab"
"1966/02/09",1.53881649923011,"roof","ed","avg","edab"
"1966/02/12",1.53143163686573,"roof","ed","avg","edab"
"1966/02/14",1.92406015257114,"roof","ed","avg","edab"
"1966/02/17",2.31668866827661,"roof","ed","avg","edab"
"1966/02/20",1.66928240100054,"roof","ed","avg","edab"
"1966/02/23",1.50189218740826,"roof","ed","avg","edab"
"1966/03/01",0.141723620931572,"roof","ed","avg","edab"
"1966/03/04",0.318467993518709,"roof","ed","avg","edab"
"1966/03/06",0.318960317676357,"roof","ed","avg","edab"
"1966/03/09",-0.189651564162801,"roof","ed","avg","edab"
"1966/03/12",-0.463712011907006,"roof","ed","avg","edab"
"1966/03/15",-0.471096874271382,"roof","ed","avg","edab"
"1966/03/17",0.48278118112583,"roof","ed","avg","edab"
