"date","value","measurement","city_code","mma","building_code"
"1965/11/27",4.18717179294823,"roof","ot","max","oton"
"1965/11/30",3.63090772693172,"roof","ot","max","oton"
"1965/12/03",2.87071767941983,"roof","ot","max","oton"
"1965/12/06",1.92235558889722,"roof","ot","max","oton"
"1965/12/09",2.96324081020255,"roof","ot","max","oton"
"1965/12/11",3.03638409602399,"roof","ot","max","oton"
"1965/12/14",3.23049512378094,"roof","ot","max","oton"
"1965/12/17",3.98912228057013,"roof","ot","max","oton"
"1965/12/20",5.19192298074519,"roof","ot","max","oton"
"1965/12/23",6.10327581895474,"roof","ot","max","oton"
"1965/12/26",7.10927731932983,"roof","ot","max","oton"
"1965/12/30",6.85858964741185,"roof","ot","max","oton"
"1966/01/01",3.94911227806951,"roof","ot","max","oton"
"1966/01/02",1.78138284571141,"roof","ot","max","oton"
"1966/01/05",0.308827206801695,"roof","ot","max","oton"
"1966/01/08",0.543635908977237,"roof","ot","max","oton"
"1966/01/11",1.10027506876717,"roof","ot","max","oton"
"1966/01/13",1.41535383845962,"roof","ot","max","oton"
"1966/01/16",2.5528882220555,"roof","ot","max","oton"
"1966/01/19",3.77938234558638,"roof","ot","max","oton"
"1966/01/22",6.6515378844711,"roof","ot","max","oton"
"1966/01/24",9.01600400100024,"roof","ot","max","oton"
"1966/01/27",9.60490122530632,"roof","ot","max","oton"
"1966/01/29",10.4047886971743,"roof","ot","max","oton"
"1966/02/02",11.2834458614654,"roof","ot","max","oton"
"1966/02/04",12.0833333333333,"roof","ot","max","oton"
"1966/02/07",11.9784946236559,"roof","ot","max","oton"
"1966/02/10",10.4538634658664,"roof","ot","max","oton"
"1966/02/13",9.35058764691172,"roof","ot","max","oton"
"1966/02/16",9.31045261315329,"roof","ot","max","oton"
"1966/02/18",9.62553138284571,"roof","ot","max","oton"
"1966/02/21",9.61740435108777,"roof","ot","max","oton"
"1966/02/26",10.4529257314329,"roof","ot","max","oton"
"1966/03/01",9.51737934483621,"roof","ot","max","oton"
"1966/03/03",8.66310327581895,"roof","ot","max","oton"
"1966/03/06",7.26031507876968,"roof","ot","max","oton"
"1966/03/09",6.09127281820454,"roof","ot","max","oton"
"1966/03/12",4.9706176544136,"roof","ot","max","oton"
