"date","value","measurement","city_code","mma","building_code"
"1966/11/18",3.15549419010534,"roof","ot","max","oton"
"1966/11/21",3.01897330085792,"roof","ot","max","oton"
"1966/11/24",2.92795937469297,"roof","ot","max","oton"
"1966/11/29",3.4285359686002,"roof","ot","max","oton"
"1966/12/02",3.4285359686002,"roof","ot","max","oton"
"1966/12/06",3.38302900551773,"roof","ot","max","oton"
"1966/12/09",2.56390367003316,"roof","ot","max","oton"
"1966/12/14",2.51839670695068,"roof","ot","max","oton"
"1966/12/17",2.33636885462077,"roof","ot","max","oton"
"1966/12/20",2.19984796537335,"roof","ot","max","oton"
"1966/12/23",3.36786001782356,"roof","ot","max","oton"
"1966/12/27",5.81006703658311,"roof","ot","max","oton"
"1966/12/30",7.93372531376535,"roof","ot","max","oton"
"1967/01/02",9.77675731860563,"roof","ot","max","oton"
"1967/01/05",12.9698292282261,"roof","ot","max","oton"
"1967/01/09",11.1192127295387,"roof","ot","max","oton"
"1967/01/12",13.9016384722958,"roof","ot","max","oton"
"1967/01/15",14.7597697761368,"roof","ot","max","oton"
"1967/01/18",13.826877032946,"roof","ot","max","oton"
"1967/01/22",14.8052767392193,"roof","ot","max","oton"
"1967/01/25",15.0783185177141,"roof","ot","max","oton"
"1967/01/28",14.1954834339141,"roof","ot","max","oton"
"1967/01/31",12.0293519911882,"roof","ot","max","oton"
"1967/02/03",11.2784871003274,"roof","ot","max","oton"
"1967/02/06",11.3467475449511,"roof","ot","max","oton"
"1967/02/10",10.3911013202191,"roof","ot","max","oton"
"1967/02/14",10.9891928350173,"roof","ot","max","oton"
"1967/02/17",13.3035469574975,"roof","ot","max","oton"
"1967/02/22",16.5572948178946,"roof","ot","max","oton"
"1967/02/25",19.5835078628793,"roof","ot","max","oton"
"1967/02/28",19.7655357152092,"roof","ot","max","oton"
"1967/03/03",19.7200287521267,"roof","ot","max","oton"
"1967/03/06",19.6745217890442,"roof","ot","max","oton"
"1967/03/10",19.0192215206565,"roof","ot","max","oton"
"1967/03/13",17.7177223764977,"roof","ot","max","oton"
"1967/03/16",15.9429508162812,"roof","ot","max","oton"
"1967/03/19",12.9030856823718,"roof","ot","max","oton"
"1967/03/22",9.48096205856955,"roof","ot","max","oton"
"1967/03/24",5.90866545659514,"roof","ot","max","oton"
"1967/03/27",2.09366505151425,"roof","ot","max","oton"
