"date","value","measurement","city_code","mma","building_code"
"1966/01/07",1.84765381552367,"roof","np","avg","nppe"
"1966/01/09",2.23447844241693,"roof","np","avg","nppe"
"1966/01/12",2.61301247095844,"roof","np","avg","nppe"
"1966/01/15",3.1701616690529,"roof","np","avg","nppe"
"1966/01/18",5.74954522156477,"roof","np","avg","nppe"
"1966/01/21",6.13636984845806,"roof","np","avg","nppe"
"1966/01/23",5.37441138779033,"roof","np","avg","nppe"
"1966/01/28",6.2334852878848,"roof","np","avg","nppe"
"1966/01/31",7.64524825404911,"roof","np","avg","nppe"
"1966/02/02",7.61129877852008,"roof","np","avg","nppe"
"1966/02/05",6.5511516323248,"roof","np","avg","nppe"
"1966/02/08",4.92640424394679,"roof","np","avg","nppe"
"1966/02/11",3.26398185799556,"roof","np","avg","nppe"
"1966/02/14",1.57413403277107,"roof","np","avg","nppe"
"1966/02/16",1.14620622839547,"roof","np","avg","nppe"
"1966/02/18",4.05242825567575,"roof","np","avg","nppe"
"1966/02/20",6.26748723555531,"roof","np","avg","nppe"
"1966/02/22",8.82437073380621,"roof","np","avg","nppe"
"1966/02/25",9.23630852760544,"roof","np","avg","nppe"
"1966/02/28",8.24984975874341,"roof","np","avg","nppe"
"1966/03/01",4.29306549644249,"roof","np","avg","nppe"
"1966/03/03",0.656893014789262,"roof","np","avg","nppe"
