"date","value","measurement","city_code","mma","building_code"
"1967-01-08",5.89461501126279,"ground","np",NA,"nppe"
"1967-01-12",5.73033987530023,"ground","np",NA,"nppe"
"1967-01-15",4.2883692374066,"ground","np",NA,"nppe"
"1967-01-19",3.40615091464468,"ground","np",NA,"nppe"
"1967-01-21",2.980252414001,"ground","np",NA,"nppe"
"1967-01-25",1.55045030469718,"ground","np",NA,"nppe"
"1967-01-28",1.73297823354447,"ground","np",NA,"nppe"
"1967-01-31",3.63126869355634,"ground","np",NA,"nppe"
"1967-02-04",4.51652914846572,"ground","np",NA,"nppe"
"1967-02-07",6.41786174062504,"ground","np",NA,"nppe"
"1967-02-09",5.62082311799185,"ground","np",NA,"nppe"
"1967-02-13",7.89329583214067,"ground","np",NA,"nppe"
"1967-02-16",11.0419026047565,"ground","np",NA,"nppe"
"1967-02-19",14.8749891105497,"ground","np",NA,"nppe"
"1967-02-23",18.9818675096138,"ground","np",NA,"nppe"
"1967-02-26",21.5007529277065,"ground","np",NA,"nppe"
"1967-03-02",21.5600745045819,"ground","np",NA,"nppe"
"1967-03-04",19.7728218679521,"ground","np",NA,"nppe"
"1967-03-07",15.9245247014216,"ground","np",NA,"nppe"
"1967-03-11",19.5477040890404,"ground","np",NA,"nppe"
"1967-03-14",22.2673702288651,"ground","np",NA,"nppe"
"1967-03-16",25.14218510821,"ground","np",NA,"nppe"
"1967-03-19",27.0587283611066,"ground","np",NA,"nppe"
"1967-03-23",28.8383756673677,"ground","np",NA,"nppe"
"1967-03-26",30.070439187087,"ground","np",NA,"nppe"
