"date","value","measurement","city_code","mma","building_code"
"1965/11/27",3.89684921230307,"ground","ot",NA,"oton"
"1965/11/30",3.38897224306076,"ground","ot",NA,"oton"
"1965/12/03",3.38147036759189,"ground","ot",NA,"oton"
"1965/12/07",2.80695173793448,"ground","ot",NA,"oton"
"1965/12/10",3.12203050762689,"ground","ot",NA,"oton"
"1965/12/12",3.03388347086771,"ground","ot",NA,"oton"
"1965/12/15",3.32208052013003,"ground","ot",NA,"oton"
"1965/12/18",3.24737434358588,"ground","ot",NA,"oton"
"1965/12/21",3.79766816704176,"ground","ot",NA,"oton"
"1965/12/24",4.45536384096023,"ground","ot",NA,"oton"
"1965/12/26",6.4801200300075,"ground","ot",NA,"oton"
"1965/12/29",6.41629157289323,"ground","ot",NA,"oton"
"1966/01/01",4.75556389097274,"ground","ot",NA,"oton"
"1966/01/04",2.9741810452613,"ground","ot",NA,"oton"
"1966/01/05",2.96949237309326,"ground","ot",NA,"oton"
"1966/01/13",1.88828457114278,"ground","ot",NA,"oton"
"1966/01/17",2.79332333083271,"ground","ot",NA,"oton"
"1966/01/20",3.65716429107276,"ground","ot",NA,"oton"
"1966/01/22",4.45611402850712,"ground","ot",NA,"oton"
"1966/01/25",5.69861215303825,"ground","ot",NA,"oton"
"1966/01/28",9.48143285821455,"ground","ot",NA,"oton"
"1966/01/31",10.9498624656164,"ground","ot",NA,"oton"
"1966/02/02",11.6035258814704,"ground","ot",NA,"oton"
"1966/02/05",12.1400662665666,"ground","ot",NA,"oton"
"1966/02/07",12.4377969492373,"ground","ot",NA,"oton"
"1966/02/09",16.0000937734434,"ground","ot",NA,"oton"
"1966/02/13",20.0975243810953,"ground","ot",NA,"oton"
"1966/02/15",19.331864216054,"ground","ot",NA,"oton"
"1966/02/18",15.8370842710678,"ground","ot",NA,"oton"
"1966/02/20",12.5715178794699,"ground","ot",NA,"oton"
"1966/02/24",11.222388930566,"ground","ot",NA,"oton"
"1966/02/28",9.67991997999499,"ground","ot",NA,"oton"
"1966/03/03",8.74499874968743,"ground","ot",NA,"oton"
"1966/03/06",7.7456864216054,"ground","ot",NA,"oton"
"1966/03/08",7.88447111777943,"ground","ot",NA,"oton"
"1966/03/12",6.66354088522129,"ground","ot",NA,"oton"
