"date","value","measurement","city_code","mma"
"12/2/1965",29.03788334,"wind","tron",NA
"12/2/1965",25.87890193,"wind","tron",NA
"12/4/1965",23.01859381,"wind","tron",NA
"12/4/1965",19.91157337,"wind","tron",NA
"12/6/1965",18.05673044,"wind","tron",NA
"12/8/1965",21.53660152,"wind","tron",NA
"12/10/1965",18.08361104,"wind","tron",NA
"12/9/1965",15.44661234,"wind","tron",NA
"12/12/1965",20.30265418,"wind","tron",NA
"12/12/1965",23.09223927,"wind","tron",NA
"12/13/1965",26.27126862,"wind","tron",NA
"12/14/1965",17.21213967,"wind","tron",NA
"12/17/1965",19.41242075,"wind","tron",NA
"12/19/1965",21.90139207,"wind","tron",NA
"12/19/1965",17.82863406,"wind","tron",NA
"12/21/1965",12.51012207,"wind","tron",NA
"12/21/1965",9.102055322,"wind","tron",NA
"12/21/1965",20.09977845,"wind","tron",NA
"12/23/1965",14.02181803,"wind","tron",NA
"12/24/1965",17.03391764,"wind","tron",NA
"12/26/1965",20.11368926,"wind","tron",NA
"12/28/1965",19.47379198,"wind","tron",NA
"12/30/1965",16.24321081,"wind","tron",NA
"1/1/1966",20.39137943,"wind","tron",NA
"1/1/1966",16.15483625,"wind","tron",NA
"1/3/1966",28.87095361,"wind","tron",NA
"1/2/1966",25.69437912,"wind","tron",NA
"1/3/1966",33.5830361,"wind","tron",NA
"1/5/1966",20.17956104,"wind","tron",NA
"1/4/1966",29.45152538,"wind","tron",NA
"1/4/1966",25.32615178,"wind","tron",NA
"1/6/1966",14.94991457,"wind","tron",NA
"1/5/1966",12.4787,"wind","tron",NA
"1/8/1966",16.15606367,"wind","tron",NA
"1/9/1966",19.47133713,"wind","tron",NA
"1/10/1966",24.23742629,"wind","tron",NA
"1/11/1966",28.01748448,"wind","tron",NA
"1/10/1966",30.36472918,"wind","tron",NA
"1/13/1966",21.79765717,"wind","tron",NA
"1/13/1966",26.96926399,"wind","tron",NA
"1/15/1966",21.14677151,"wind","tron",NA
"1/15/1966",17.48033192,"wind","tron",NA
"1/16/1966",14.66842523,"wind","tron",NA
"1/19/1966",14.81129744,"wind","tron",NA
"1/20/1966",11.24820698,"wind","tron",NA
"1/21/1966",19.69841065,"wind","tron",NA
"1/21/1966",15.69332465,"wind","tron",NA
"1/23/1966",27.96339597,"wind","tron",NA
"1/22/1966",24.25051882,"wind","tron",NA
"1/25/1966",18.31824004,"wind","tron",NA
"1/25/1966",14.96546195,"wind","tron",NA
"1/27/1966",25.32443339,"wind","tron",NA
"1/28/1966",19.6164187,"wind","tron",NA
"1/28/1966",29.2066542,"wind","tron",NA
"1/29/1966",13.06049919,"wind","tron",NA
"1/30/1966",24.32539171,"wind","tron",NA
"1/31/1966",18.05857158,"wind","tron",NA
"1/31/1966",19.96353434,"wind","tron",NA
"2/1/1966",17.04962868,"wind","tron",NA
"2/2/1966",11.58554414,"wind","tron",NA
"2/2/1966",20.34649077,"wind","tron",NA
"2/4/1966",13.41890713,"wind","tron",NA
"2/6/1966",17.30886072,"wind","tron",NA
"2/7/1966",19.49220334,"wind","tron",NA
"2/8/1966",21.76784829,"wind","tron",NA
"2/9/1966",17.79508446,"wind","tron",NA
"2/11/1966",15.24776957,"wind","tron",NA
"2/14/1966",16.93916048,"wind","tron",NA
"2/15/1966",20.46432351,"wind","tron",NA
"2/17/1966",24.6116154,"wind","tron",NA
"2/16/1966",27.81414116,"wind","tron",NA
"2/17/1966",20.08750421,"wind","tron",NA
"2/19/1966",16.13120833,"wind","tron",NA
"2/21/1966",11.64405137,"wind","tron",NA
"2/22/1966",7.86481147,"wind","tron",NA
"2/24/1966",12.39809913,"wind","tron",NA
"2/27/1966",20.63861779,"wind","tron",NA
"2/26/1966",12.99262262,"wind","tron",NA
"2/26/1966",15.73873936,"wind","tron",NA
"2/28/1966",25.39366013,"wind","tron",NA
"2/27/1966",22.80624938,"wind","tron",NA
"3/1/1966",28.986577,"wind","tron",NA
"3/3/1966",23.45310206,"wind","tron",NA
"3/4/1966",19.0721296,"wind","tron",NA
"3/6/1966",16.2660409,"wind","tron",NA
"3/5/1966",11.22549963,"wind","tron",NA
"3/6/1966",22.17780805,"wind","tron",NA
"3/6/1966",19.70332035,"wind","tron",NA
"3/8/1966",15.76656098,"wind","tron",NA
"3/9/1966",13.23233862,"wind","tron",NA
"3/11/1966",17.08522399,"wind","tron",NA
"3/11/1966",25.33474376,"wind","tron",NA
"3/11/1966",21.65124296,"wind","tron",NA
"3/12/1966",13.54655928,"wind","tron",NA
"3/14/1966",17.1495761,"wind","tron",NA
"3/16/1966",14.27859522,"wind","tron",NA
"3/19/1966",21.6961667,"wind","tron",NA
"3/18/1966",17.52341452,"wind","tron",NA
"3/18/1966",24.94319535,"wind","tron",NA
"3/21/1966",22.98361221,"wind","tron",NA
"3/23/1966",24.23448047,"wind","tron",NA
"3/25/1966",23.61143982,"wind","tron",NA
"3/26/1966",18.97259366,"wind","tron",NA
"3/27/1966",16.29353521,"wind","tron",NA
"3/30/1966",16.65587091,"wind","tron",NA
"4/1/1966",15.32386989,"wind","tron",NA
"4/2/1966",18.16781236,"wind","tron",NA
"4/4/1966",15.24250918,"wind","tron",NA
"4/6/1966",19.36700605,"wind","tron",NA
"4/8/1966",18.64118905,"wind","tron",NA
"4/9/1966",16.57952511,"wind","tron",NA
