"date","value","measurement","city_code","mma","building_code"
"1966/01/06",25.8120006905089,"ground","lc",NA,"lcab"
"1966/01/07",22.6693813967136,"ground","lc",NA,"lcab"
"1966/01/09",19.7887413120201,"ground","lc",NA,"lcab"
"1966/01/10",16.1025318704755,"ground","lc",NA,"lcab"
"1966/01/13",14.8049660731198,"ground","lc",NA,"lcab"
"1966/01/18",13.7827586782336,"ground","lc",NA,"lcab"
"1966/01/20",13.8691424017452,"ground","lc",NA,"lcab"
"1966/01/24",14.4366011950029,"ground","lc",NA,"lcab"
"1966/01/27",15.0011805308102,"ground","lc",NA,"lcab"
"1966/01/30",15.4863691111998,"ground","lc",NA,"lcab"
"1966/02/02",15.2158029486299,"ground","lc",NA,"lcab"
"1966/02/04",14.9241036251294,"ground","lc",NA,"lcab"
"1966/02/07",14.3146356044259,"ground","lc",NA,"lcab"
"1966/02/09",12.8727678536996,"ground","lc",NA,"lcab"
"1966/02/12",11.125379383711,"ground","lc",NA,"lcab"
"1966/02/15",10.9299979119259,"ground","lc",NA,"lcab"
"1966/02/18",10.9010902158794,"ground","lc",NA,"lcab"
"1966/02/21",10.9450533608808,"ground","lc",NA,"lcab"
"1966/02/23",10.0801363292218,"ground","lc",NA,"lcab"
"1966/02/26",8.95403193925992,"ground","lc",NA,"lcab"
"1966/03/01",9.27908155030175,"ground","lc",NA,"lcab"
"1966/03/04",9.3043796407587,"ground","lc",NA,"lcab"
"1966/03/07",9.85291628505675,"ground","lc",NA,"lcab"
"1966/03/10",12.7390581902357,"ground","lc",NA,"lcab"
"1966/03/13",16.2366734525569,"ground","lc",NA,"lcab"
"1966/03/16",16.4030649580826,"ground","lc",NA,"lcab"
"1966/03/19",16.1722558758812,"ground","lc",NA,"lcab"
"1966/03/21",15.1632014312773,"ground","lc",NA,"lcab"
"1966/03/23",12.3629804796624,"ground","lc",NA,"lcab"
"1966/03/25",9.21713208001205,"ground","lc",NA,"lcab"
"1966/03/27",6.40497166375474,"ground","lc",NA,"lcab"
