"date","value","measurement","city_code","mma","building_code"
"1965/11/18",2.07351955307263,"roof","cl","avg","clab"
"1965/11/20",2.74949720670391,"roof","cl","avg","clab"
"1965/11/23",3.46480446927374,"roof","cl","avg","clab"
"1965/11/26",3.82553072625699,"roof","cl","avg","clab"
"1965/11/29",4.3841340782123,"roof","cl","avg","clab"
"1965/12/02",4.0768715083799,"roof","cl","avg","clab"
"1965/12/04",3.29765363128492,"roof","cl","avg","clab"
"1965/12/07",2.4791061452514,"roof","cl","avg","clab"
"1965/12/10",2.56513966480447,"roof","cl","avg","clab"
"1965/12/13",3.00513966480447,"roof","cl","avg","clab"
"1965/12/15",3.28782122905029,"roof","cl","avg","clab"
"1965/12/18",3.21653631284916,"roof","cl","avg","clab"
"1965/12/21",2.86994413407822,"roof","cl","avg","clab"
"1965/12/23",3.49811173184359,"roof","cl","avg","clab"
"1965/12/26",4.69385474860336,"roof","cl","avg","clab"
"1965/12/29",5.72379888268156,"roof","cl","avg","clab"
"1966/01/01",6.39916201117318,"roof","cl","avg","clab"
"1966/01/04",7.31173184357543,"roof","cl","avg","clab"
"1966/01/06",9.04960893854749,"roof","cl","avg","clab"
"1966/01/09",10.9841340782123,"roof","cl","avg","clab"
"1966/01/12",11.8960893854749,"roof","cl","avg","clab"
"1966/01/15",10.8808938547486,"roof","cl","avg","clab"
"1966/01/18",9.82636871508381,"roof","cl","avg","clab"
"1966/01/20",9.12581005586593,"roof","cl","avg","clab"
"1966/01/23",8.70055865921788,"roof","cl","avg","clab"
"1966/01/26",8.78659217877095,"roof","cl","avg","clab"
"1966/01/29",9.54122905027933,"roof","cl","avg","clab"
"1966/01/31",10.2172067039106,"roof","cl","avg","clab"
"1966/02/03",9.94927374301676,"roof","cl","avg","clab"
"1966/02/06",9.40603351955308,"roof","cl","avg","clab"
"1966/02/09",9.09877094972067,"roof","cl","avg","clab"
"1966/02/11",9.10614525139665,"roof","cl","avg","clab"
"1966/02/14",8.8382122905028,"roof","cl","avg","clab"
"1966/02/17",8.33430167597766,"roof","cl","avg","clab"
"1966/02/20",7.71240223463688,"roof","cl","avg","clab"
"1966/02/22",7.60178770949721,"roof","cl","avg","clab"
"1966/02/25",8.35642458100559,"roof","cl","avg","clab"
"1966/02/28",9.03240223463688,"roof","cl","avg","clab"
"1966/03/02",10.5134078212291,"roof","cl","avg","clab"
"1966/03/04",13.173687150838,"roof","cl","avg","clab"
"1966/03/07",16.0115642458101,"roof","cl","avg","clab"
"1966/03/09",16.7262569832402,"roof","cl","avg","clab"
"1966/03/12",14.924469273743,"roof","cl","avg","clab"
"1966/03/15",13.0591396648045,"roof","cl","avg","clab"
"1966/03/17",10.3279441340782,"roof","cl","avg","clab"
"1966/03/19",7.40796648044694,"roof","cl","avg","clab"
"1966/03/22",4.52793296089386,"roof","cl","avg","clab"
"1966/03/24",2.72614525139666,"roof","cl","avg","clab"
"1966/03/27",1.19966480446928,"roof","cl","avg","clab"
"1966/03/29",0.3786592178771,"roof","cl","avg","clab"
