"date","value","measurement","city_code","mma","building_code"
"1965/11/18",5.41653631284917,"roof","cl","max","clab"
"1965/11/20",6.60379888268157,"roof","cl","max","clab"
"1965/11/23",7.94837988826816,"roof","cl","max","clab"
"1965/11/26",9.09631284916201,"roof","cl","max","clab"
"1965/11/29",10.0475977653631,"roof","cl","max","clab"
"1965/12/02",10.1729608938548,"roof","cl","max","clab"
"1965/12/04",8.72513966480447,"roof","cl","max","clab"
"1965/12/07",7.12122905027933,"roof","cl","max","clab"
"1965/12/10",7.44324022346369,"roof","cl","max","clab"
"1965/12/13",8.23720670391062,"roof","cl","max","clab"
"1965/12/16",8.95189944134079,"roof","cl","max","clab"
"1965/12/19",9.43430167597766,"roof","cl","max","clab"
"1965/12/23",10.7801117318436,"roof","cl","max","clab"
"1965/12/25",13.4612849162011,"roof","cl","max","clab"
"1965/12/28",16.4177653631285,"roof","cl","max","clab"
"1965/12/31",17.0150837988827,"roof","cl","max","clab"
"1966/01/02",15.8818994413408,"roof","cl","max","clab"
"1966/01/04",16.0054189944134,"roof","cl","max","clab"
"1966/01/06",19.784748603352,"roof","cl","max","clab"
"1966/01/07",22.439251396648,"roof","cl","max","clab"
"1966/01/08",26.712905027933,"roof","cl","max","clab"
"1966/01/10",31.6727374301676,"roof","cl","max","clab"
"1966/01/12",35.6499441340782,"roof","cl","max","clab"
"1966/01/14",33.5728491620112,"roof","cl","max","clab"
"1966/01/17",30.4338547486034,"roof","cl","max","clab"
"1966/01/20",29.0646927374302,"roof","cl","max","clab"
"1966/01/23",28.8754189944134,"roof","cl","max","clab"
"1966/01/25",28.7648044692737,"roof","cl","max","clab"
"1966/01/28",28.8901675977654,"roof","cl","max","clab"
"1966/01/31",28.9368715083799,"roof","cl","max","clab"
"1966/02/03",28.5509497206704,"roof","cl","max","clab"
"1966/02/05",27.7717318435754,"roof","cl","max","clab"
"1966/02/08",27.8577653631285,"roof","cl","max","clab"
"1966/02/11",30.1200372439479,"roof","cl","max","clab"
"1966/02/14",32.080782122905,"roof","cl","max","clab"
"1966/02/16",30.309843575419,"roof","cl","max","clab"
"1966/02/19",27.5786480446927,"roof","cl","max","clab"
"1966/02/21",24.7851396648045,"roof","cl","max","clab"
"1966/02/24",25.3824581005587,"roof","cl","max","clab"
"1966/02/27",27.2383240223464,"roof","cl","max","clab"
"1966/03/01",29.1643687150838,"roof","cl","max","clab"
"1966/03/03",32.0482122905028,"roof","cl","max","clab"
"1966/03/04",34.4903351955307,"roof","cl","max","clab"
"1966/03/06",37.247094972067,"roof","cl","max","clab"
"1966/03/08",40.241061452514,"roof","cl","max","clab"
"1966/03/10",42.6469273743017,"roof","cl","max","clab"
"1966/03/13",44.4634636871508,"roof","cl","max","clab"
"1966/03/15",44.8229608938548,"roof","cl","max","clab"
"1966/03/16",41.4443016759777,"roof","cl","max","clab"
"1966/03/17",39.0861638733706,"roof","cl","max","clab"
"1966/03/19",35.9443016759777,"roof","cl","max","clab"
"1966/03/20",32.5656424581006,"roof","cl","max","clab"
"1966/03/21",28.793687150838,"roof","cl","max","clab"
"1966/03/22",24.0372625698324,"roof","cl","max","clab"
"1966/03/24",20.305251396648,"roof","cl","max","clab"
"1966/03/24",17.3567597765363,"roof","cl","max","clab"
"1966/03/25",13.9375418994413,"roof","cl","max","clab"
"1966/03/26",10.1643575418994,"roof","cl","max","clab"
"1966/03/27",6.50916201117319,"roof","cl","max","clab"
"1966/03/28",2.50000000000001,"roof","cl","max","clab"
"1966/03/29",0.495623836126633,"roof","cl","max","clab"
