"date","value","measurement","city_code","mma","building_code"
"1966/11/19",5.03824136272667,"roof","ot","max","oton"
"1966/11/22",4.32226514356236,"roof","ot","max","oton"
"1966/11/25",4.10989931584416,"roof","ot","max","oton"
"1966/11/28",4.61047590975141,"roof","ot","max","oton"
"1966/12/01",4.83801072516377,"roof","ot","max","oton"
"1966/12/05",5.03824136272667,"roof","ot","max","oton"
"1966/12/08",4.72879401376585,"roof","ot","max","oton"
"1966/12/12",3.2907739803596,"roof","ot","max","oton"
"1966/12/15",3.45459904745653,"roof","ot","max","oton"
"1966/12/21",3.42729486960701,"roof","ot","max","oton"
"1966/12/25",3.76404639641734,"roof","ot","max","oton"
"1966/12/28",6.49143038382709,"roof","ot","max","oton"
"1966/12/31",9.32499728509595,"roof","ot","max","oton"
"1967/01/03",13.744373499877,"roof","ot","max","oton"
"1967/01/02",10.116818442731,"roof","ot","max","oton"
"1967/01/04",17.5685836474865,"roof","ot","max","oton"
"1967/01/06",21.0233205948311,"roof","ot","max","oton"
"1967/01/09",22.7374162042711,"roof","ot","max","oton"
"1967/01/12",22.8951736762903,"roof","ot","max","oton"
"1967/01/16",22.631233290412,"roof","ot","max","oton"
"1967/01/19",22.8951736762903,"roof","ot","max","oton"
"1967/01/22",24.7245535922059,"roof","ot","max","oton"
"1967/01/25",26.1170666625297,"roof","ot","max","oton"
"1967/01/28",27.6825061925668,"roof","ot","max","oton"
"1967/01/31",28.8656872327112,"roof","ot","max","oton"
"1967/02/04",30.3674170144329,"roof","ot","max","oton"
"1967/02/07",31.2775562760825,"roof","ot","max","oton"
"1967/02/10",29.8440869389844,"roof","ot","max","oton"
"1967/02/13",28.255893927406,"roof","ot","max","oton"
"1967/02/16",26.9771482647885,"roof","ot","max","oton"
"1967/02/17",30.5107639481427,"roof","ot","max","oton"
"1967/02/19",33.2950316394056,"roof","ot","max","oton"
"1967/02/20",36.0557873997425,"roof","ot","max","oton"
"1967/02/21",39.9087102740588,"roof","ot","max","oton"
"1967/02/24",43.2913945298562,"roof","ot","max","oton"
"1967/02/25",46.3403610563821,"roof","ot","max","oton"
"1967/02/27",49.3698245987298,"roof","ot","max","oton"
"1967/03/02",46.3403610563821,"roof","ot","max","oton"
"1967/03/04",43.0456569292108,"roof","ot","max","oton"
"1967/03/07",40.4927163002839,"roof","ot","max","oton"
"1967/03/10",41.653143858887,"roof","ot","max","oton"
"1967/03/13",45.1116730531552,"roof","ot","max","oton"
"1967/03/16",45.7487705363099,"roof","ot","max","oton"
"1967/03/19",45.6122496470625,"roof","ot","max","oton"
"1967/03/22",44.6566034223305,"roof","ot","max","oton"
"1967/03/25",42.790817935949,"roof","ot","max","oton"
"1967/03/28",41.1298137834385,"roof","ot","max","oton"
