"date","value","measurement","city_code","mma"
"1965/12/02",13.4434468026872,"accume","gdnf",NA
"1965/12/05",13.4560135187401,"accume","gdnf",NA
"1965/12/07",13.9398320867771,"accume","gdnf",NA
"1965/12/11",16.6448177171657,"accume","gdnf",NA
"1965/12/13",23.8492113076644,"accume","gdnf",NA
"1965/12/15",24.8885834478738,"accume","gdnf",NA
"1965/12/19",27.2752122715887,"accume","gdnf",NA
"1965/12/21",35.3493273355825,"accume","gdnf",NA
"1965/12/23",36.3096338872923,"accume","gdnf",NA
"1965/12/26",37.5076608176696,"accume","gdnf",NA
"1965/12/29",45.6782254273695,"accume","gdnf",NA
"1966/01/01",48.8386497920422,"accume","gdnf",NA
"1966/01/03",55.9254922261296,"accume","gdnf",NA
"1966/01/05",63.7207832776994,"accume","gdnf",NA
"1966/01/07",67.5253565627176,"accume","gdnf",NA
"1966/01/08",70.0627859790674,"accume","gdnf",NA
"1966/01/09",77.1807833967025,"accume","gdnf",NA
"1966/01/09",85.0114183371712,"accume","gdnf",NA
"1966/01/11",90.0960163748119,"accume","gdnf",NA
"1966/01/14",93.5703991955398,"accume","gdnf",NA
"1966/01/17",98.5657735492048,"accume","gdnf",NA
"1966/01/20",103.716975181926,"accume","gdnf",NA
"1966/01/24",108.086527076156,"accume","gdnf",NA
"1966/01/27",111.657045274689,"accume","gdnf",NA
"1966/01/30",115.748349130981,"accume","gdnf",NA
"1966/02/01",122.470442631632,"accume","gdnf",NA
"1966/02/03",127.896907707229,"accume","gdnf",NA
"1966/02/06",133.284887214913,"accume","gdnf",NA
"1966/02/09",138.230727762803,"accume","gdnf",NA
"1966/02/11",140.328950453104,"accume","gdnf",NA
"1966/02/14",141.860623694686,"accume","gdnf",NA
"1966/02/18",143.538803900918,"accume","gdnf",NA
"1966/02/20",143.976649232728,"accume","gdnf",NA
"1966/02/23",144.74712855695,"accume","gdnf",NA
"1966/02/26",148.082195367213,"accume","gdnf",NA
"1966/03/01",150.466729738253,"accume","gdnf",NA
"1966/03/05",152.381059483646,"accume","gdnf",NA
"1966/03/09",155.485561961883,"accume","gdnf",NA
"1966/03/11",161.896157988373,"accume","gdnf",NA
"1966/03/13",164.753619773537,"accume","gdnf",NA
"1966/03/17",166.98148908445,"accume","gdnf",NA
"1966/03/19",167.6265805085,"accume","gdnf",NA
"1966/03/22",167.639147224553,"accume","gdnf",NA
"1966/03/25",167.651713940606,"accume","gdnf",NA
"1966/03/28",167.664280656659,"accume","gdnf",NA
"1966/03/31",168.625634434706,"accume","gdnf",NA
"1966/04/03",169.589082665429,"accume","gdnf",NA
"1966/04/06",171.498699892302,"accume","gdnf",NA
"1966/04/08",178.980346655718,"accume","gdnf",NA
"1966/04/10",182.312620862415,"accume","gdnf",NA
"1966/04/12",187.181437913164,"accume","gdnf",NA
"1966/04/15",189.190018028953,"accume","gdnf",NA
"1966/04/18",191.100158868996,"accume","gdnf",NA
"1966/04/21",193.390442869638,"accume","gdnf",NA
"1966/04/24",193.56114076269,"accume","gdnf",NA
"1966/04/26",197.683023628044,"accume","gdnf",NA
"1966/04/28",202.079541600471,"accume","gdnf",NA
"1966/04/30",205.447159696066,"accume","gdnf",NA
