"date","value","measurement","city_code","mma"
"1966-12-01",3.83593577299484,"accume","avqc",NA
"1966-12-06",5.17996020980286,"accume","avqc",NA
"1966-12-09",5.60438897932113,"accume","avqc",NA
"1966-12-12",5.60438897932113,"accume","avqc",NA
"1966-12-16",8.46928317356969,"accume","avqc",NA
"1966-12-18",9.84867667450408,"accume","avqc",NA
"1966-12-22",11.4402845601977,"accume","avqc",NA
"1966-12-25",16.4509019781219,"accume","avqc",NA
"1966-12-27",22.4754325676734,"accume","avqc",NA
"1966-12-29",27.7984767187155,"accume","avqc",NA
"1966-12-31",33.9880629408573,"accume","avqc",NA
"1967-01-04",36.9767488595486,"accume","avqc",NA
"1967-01-06",39.7060616413121,"accume","avqc",NA
"1967-01-10",42.529691927413,"accume","avqc",NA
"1967-01-13",45.9251220835594,"accume","avqc",NA
"1967-01-19",46.9861940073552,"accume","avqc",NA
"1967-01-21",47.516729969253,"accume","avqc",NA
"1967-01-25",50.6115230803239,"accume","avqc",NA
"1967-01-28",58.1274492072105,"accume","avqc",NA
"1967-01-31",60.4618074395611,"accume","avqc",NA
"1967-02-04",61.3106649785976,"accume","avqc",NA
"1967-02-07",61.3106649785976,"accume","avqc",NA
"1967-02-09",61.3106649785976,"accume","avqc",NA
"1967-02-12",62.1506802516026,"accume","avqc",NA
"1967-02-13",69.8876630292798,"accume","avqc",NA
"1967-02-20",73.5129921022487,"accume","avqc",NA
"1967-02-23",78.8183517212275,"accume","avqc",NA
"1967-02-26",82.2668354735636,"accume","avqc",NA
"1967-03-02",87.3069271115934,"accume","avqc",NA
"1967-03-06",89.4290709591849,"accume","avqc",NA
"1967-03-08",91.7634291915356,"accume","avqc",NA
"1967-03-11",96.5028837844899,"accume","avqc",NA
"1967-03-18",98.4481823114487,"accume","avqc",NA
"1967-03-21",98.4481823114487,"accume","avqc",NA
"1967-03-25",98.4481823114487,"accume","avqc",NA
"1967-03-27",98.4481823114487,"accume","avqc",NA
"1967-03-29",98.9787182733465,"accume","avqc",NA
