"date","value","measurement","city_code","mma","building_code"
"1966/01/10",2.68675455116133,"ground","sa",NA,"saqc"
"1966/01/12",2.68675455116133,"ground","sa",NA,"saqc"
"1966/01/17",5.18286019855387,"ground","sa",NA,"saqc"
"1966/01/18",8.68832004215975,"ground","sa",NA,"saqc"
"1966/01/20",11.5868033758806,"ground","sa",NA,"saqc"
"1966/01/26",13.9192299644277,"ground","sa",NA,"saqc"
"1966/01/28",15.5764804352375,"ground","sa",NA,"saqc"
"1966/01/31",16.3866917765223,"ground","sa",NA,"saqc"
"1966/02/03",15.6174001999489,"ground","sa",NA,"saqc"
"1966/02/06",14.3488874938969,"ground","sa",NA,"saqc"
"1966/02/09",13.1785822231522,"ground","sa",NA,"saqc"
"1966/02/12",11.8691497523889,"ground","sa",NA,"saqc"
"1966/02/15",10.297830787473,"ground","sa",NA,"saqc"
"1966/02/18",9.07023784613239,"ground","sa",NA,"saqc"
"1966/02/21",10.4451419404338,"ground","sa",NA,"saqc"
"1966/02/24",8.53009695194253,"ground","sa",NA,"saqc"
"1966/03/01",6.86057055171933,"ground","sa",NA,"saqc"
"1966/03/02",3.38239055125433,"ground","sa",NA,"saqc"
"1966/03/04",1.21364302155263,"ground","sa",NA,"saqc"
