"date","value","measurement","city_code","mma","building_code"
"1965/11/26",1.45347137505532,"roof","ot","max","oton"
"1965/11/29",1.17657033254524,"roof","ot","max","oton"
"1965/12/02",1.04584669308028,"roof","ot","max","oton"
"1965/12/08",1.22217160212604,"roof","ot","max","oton"
"1965/12/10",1.23737202531963,"roof","ot","max","oton"
"1965/12/13",1.37480918502844,"roof","ot","max","oton"
"1965/12/16",1.91970213312126,"roof","ot","max","oton"
"1965/12/19",2.26162720818174,"roof","ot","max","oton"
"1965/12/21",2.27353420635005,"roof","ot","max","oton"
"1965/12/26",2.62483287571325,"roof","ot","max","oton"
"1965/12/29",2.43630540471486,"roof","ot","max","oton"
"1965/12/31",0.471524036748733,"roof","ot","max","oton"
"1966/01/03",0.0219715207980045,"roof","ot","max","oton"
"1966/01/06",0.159408680506814,"roof","ot","max","oton"
"1966/01/09",0.174609103700419,"roof","ot","max","oton"
"1966/01/12",0.18980952689401,"roof","ot","max","oton"
"1966/01/14",0.00128205589561503,"roof","ot","max","oton"
"1966/01/17",0.342447109796424,"roof","ot","max","oton"
"1966/01/20",2.99720102055871,"roof","ot","max","oton"
"1966/01/19",-0.0153961862195899,"roof","ot","max","oton"
"1966/01/23",5.91424667820613,"roof","ot","max","oton"
"1966/01/26",5.51662894150019,"roof","ot","max","oton"
"1966/01/29",5.02557082555137,"roof","ot","max","oton"
"1966/02/01",3.81941724513919,"roof","ot","max","oton"
"1966/02/04",3.05382259695487,"roof","ot","max","oton"
"1966/02/07",3.11741103398143,"roof","ot","max","oton"
"1966/02/10",4.5041963100109,"roof","ot","max","oton"
"1966/02/12",5.53676950223172,"roof","ot","max","oton"
"1966/02/15",5.21760283856388,"roof","ot","max","oton"
"1966/02/19",3.7206144943808,"roof","ot","max","oton"
"1966/02/22",2.46556621936253,"roof","ot","max","oton"
"1966/02/24",1.45448473660156,"roof","ot","max","oton"
"1966/02/27",0.491791267673534,"roof","ot","max","oton"
"1966/03/02",0.376859178970818,"roof","ot","max","oton"
"1966/03/05",0.840260969386833,"roof","ot","max","oton"
"1966/03/08",1.67037296934843,"roof","ot","max","oton"
"1966/03/10",2.29549037318525,"roof","ot","max","oton"
"1966/03/13",2.35016967328446,"roof","ot","max","oton"
