"date","value","measurement","city_code","mma","building_code"
"1966/01/05",27.0126043542315,"ground","nb",NA,"nbon"
"1966/01/08",21.9548571324639,"ground","nb",NA,"nbon"
"1966/01/11",19.4873380501143,"ground","nb",NA,"nbon"
"1966/01/13",15.3325694330769,"ground","nb",NA,"nbon"
"1966/01/15",12.2715119768647,"ground","nb",NA,"nbon"
"1966/01/17",9.87068259944344,"ground","nb",NA,"nbon"
"1966/01/20",8.71828449828122,"ground","nb",NA,"nbon"
"1966/01/23",8.01003983194194,"ground","nb",NA,"nbon"
"1966/01/26",7.40983248758661,"ground","nb",NA,"nbon"
"1966/01/29",5.11704043214928,"ground","nb",NA,"nbon"
"1966/02/01",3.40178122139162,"ground","nb",NA,"nbon"
"1966/02/03",3.44846401484149,"ground","nb",NA,"nbon"
"1966/02/06",3.42845710336299,"ground","nb",NA,"nbon"
"1966/02/10",1.30772448664085,"ground","nb",NA,"nbon"
"1966/02/13",0.187337443844228,"ground","nb",NA,"nbon"
"1966/02/16",0.147323620887207,"ground","nb",NA,"nbon"
"1966/02/18",-0.0927593168549095,"ground","nb",NA,"nbon"
"1966/02/21",-0.212800785725975,"ground","nb",NA,"nbon"
"1966/02/24",-0.212800785725975,"ground","nb",NA,"nbon"
"1966/02/27",-0.052745493897902,"ground","nb",NA,"nbon"
"1966/03/01",0.781828527777122,"ground","nb",NA,"nbon"
"1966/03/04",2.62017787963114,"ground","nb",NA,"nbon"
"1966/03/07",4.12203003461802,"ground","nb",NA,"nbon"
"1966/03/11",3.97150184349398,"ground","nb",NA,"nbon"
"1966/03/13",2.60817373274404,"ground","nb",NA,"nbon"
