"date","value","measurement","city_code","mma","building_code"
"1966-12-06",4.54171027466015,"roof","nb","max","nbon"
"1966-12-08",7.77397954700025,"roof","nb","max","nbon"
"1966-12-09",10.8718541839767,"roof","nb","max","nbon"
"1966-12-10",13.3653157776839,"roof","nb","max","nbon"
"1966-12-12",16.6148092559202,"roof","nb","max","nbon"
"1966-12-13",19.8115149350661,"roof","nb","max","nbon"
"1966-12-14",23.1551572212304,"roof","nb","max","nbon"
"1966-12-16",26.3571027253185,"roof","nb","max","nbon"
"1966-12-18",29.6327953282662,"roof","nb","max","nbon"
"1966-12-21",33.4623206235099,"roof","nb","max","nbon"
"1966-12-22",36.011212843465,"roof","nb","max","nbon"
"1966-12-25",38.8734099314705,"roof","nb","max","nbon"
"1966-12-28",40.42549801933,"roof","nb","max","nbon"
"1966-12-31",43.2599988897834,"roof","nb","max","nbon"
"1967-01-02",45.6192262509313,"roof","nb","max","nbon"
"1967-01-10",46.7206970319834,"roof","nb","max","nbon"
"1967-01-13",44.9003696258687,"roof","nb","max","nbon"
"1967-01-17",44.8972608667558,"roof","nb","max","nbon"
"1967-01-20",45.5503103317743,"roof","nb","max","nbon"
"1967-01-23",47.1392719690636,"roof","nb","max","nbon"
"1967-01-27",47.4213517578661,"roof","nb","max","nbon"
"1967-01-29",47.2817685828105,"roof","nb","max","nbon"
"1967-02-01",51.0718904381352,"roof","nb","max","nbon"
"1967-02-02",53.8796269549476,"roof","nb","max","nbon"
"1967-02-04",57.5040428927931,"roof","nb","max","nbon"
"1967-02-07",60.050872790978,"roof","nb","max","nbon"
"1967-02-09",61.4200482142707,"roof","nb","max","nbon"
"1967-02-13",62.2802082526274,"roof","nb","max","nbon"
"1967-02-16",64.4524174012399,"roof","nb","max","nbon"
"1967-02-16",66.6861868546954,"roof","nb","max","nbon"
"1967-02-17",70.5897036721196,"roof","nb","max","nbon"
"1967-02-19",79.9237392691668,"roof","nb","max","nbon"
"1967-02-17",74.1789455664386,"roof","nb","max","nbon"
"1967-02-17",75.9528860091794,"roof","nb","max","nbon"
"1967-02-21",82.4026254856006,"roof","nb","max","nbon"
"1967-02-26",82.8503211699001,"roof","nb","max","nbon"
"1967-02-28",79.215650909919,"roof","nb","max","nbon"
"1967-02-28",74.7828621248373,"roof","nb","max","nbon"
"1967-02-28",71.4334797097457,"roof","nb","max","nbon"
"1967-03-02",59.0569941005046,"roof","nb","max","nbon"
"1967-03-02",67.4018125089846,"roof","nb","max","nbon"
"1967-03-02",63.8498069799624,"roof","nb","max","nbon"
"1967-03-03",54.2875083717374,"roof","nb","max","nbon"
"1967-03-04",50.3695553019212,"roof","nb","max","nbon"
"1967-03-04",46.6356071633872,"roof","nb","max","nbon"
"1967-03-04",44.9981236777803,"roof","nb","max","nbon"
"1967-03-06",40.9054747680061,"roof","nb","max","nbon"
"1967-03-08",37.2747286480601,"roof","nb","max","nbon"
"1967-03-10",33.4014592166001,"roof","nb","max","nbon"
"1967-03-12",29.8532116961371,"roof","nb","max","nbon"
"1967-03-16",28.2621075356753,"roof","nb","max","nbon"
"1967-03-19",26.9137386475762,"roof","nb","max","nbon"
"1967-03-22",24.6614312128744,"roof","nb","max","nbon"
"1967-03-26",22.4976202968043,"roof","nb","max","nbon"
"1967-03-29",21.9759674623536,"roof","nb","max","nbon"
"1967-03-29",19.4253337262369,"roof","nb","max","nbon"
