"date","value","measurement","city_code","mma"
"1965/12/04",42.6001299849875,"accume","nbon",NA
"1965/12/06",45.5260560204642,"accume","nbon",NA
"1965/12/09",48.304088503804,"accume","nbon",NA
"1965/12/12",50.6904988610852,"accume","nbon",NA
"1965/12/15",53.4649818991737,"accume","nbon",NA
"1965/12/18",56.9860315884494,"accume","nbon",NA
"1965/12/21",58.682666418564,"accume","nbon",NA
"1965/12/23",61.0229339875786,"accume","nbon",NA
"1965/12/25",64.6386355502218,"accume","nbon",NA
"1965/12/29",65.9613954805344,"accume","nbon",NA
"1966/01/01",66.3854358732213,"accume","nbon",NA
"1966/01/04",68.2671151157697,"accume","nbon",NA
"1966/01/07",69.7356389310684,"accume","nbon",NA
"1966/01/09",71.4512041358566,"accume","nbon",NA
"1966/01/13",75.7124314748671,"accume","nbon",NA
"1966/01/16",77.5941107174155,"accume","nbon",NA
"1966/01/18",78.928702131899,"accume","nbon",NA
"1966/01/21",80.4880917456306,"accume","nbon",NA
"1966/01/24",81.1411896718672,"accume","nbon",NA
"1966/01/26",82.3314369794651,"accume","nbon",NA
"1966/01/30",84.0718483010123,"accume","nbon",NA
"1966/02/03",85.284575428535,"accume","nbon",NA
"1966/02/07",86.3044493640712,"accume","nbon",NA
"1966/02/09",86.0488893059787,"accume","nbon",NA
"1966/02/12",86.3991012374388,"accume","nbon",NA
"1966/02/15",87.4596754785231,"accume","nbon",NA
"1966/02/18",87.7052970899121,"accume","nbon",NA
"1966/02/20",87.6769015279017,"accume","nbon",NA
"1966/02/23",87.6485059658914,"accume","nbon",NA
"1966/02/26",87.8032617788475,"accume","nbon",NA
"1966/02/28",91.1813871393381,"accume","nbon",NA
"1966/03/02",93.941435766738,"accume","nbon",NA
"1966/03/04",94.8231179671574,"accume","nbon",NA
"1966/03/07",96.6120383738055,"accume","nbon",NA
"1966/03/10",96.8865288065717,"accume","nbon",NA
"1966/03/13",99.4326642001608,"accume","nbon",NA
"1966/03/15",99.5557116355386,"accume","nbon",NA
"1966/03/18",99.4984472521513,"accume","nbon",NA
"1966/03/21",100.104692501071,"accume","nbon",NA
"1966/03/24",101.590726912943,"accume","nbon",NA
"1966/03/26",102.478088225764,"accume","nbon",NA
"1966/03/29",104.288778563287,"accume","nbon",NA
"1966/03/31",103.183244682353,"accume","nbon",NA
