"date","value","measurement","city_code","mma","building_code"
"1966/01/11",-0.259468508056074,"roof","sa","avg","saqc"
"1966/01/17",1.60647276278162,"roof","sa","avg","saqc"
"1966/01/20",3.60744925716678,"roof","sa","avg","saqc"
"1966/01/23",4.95780149264142,"roof","sa","avg","saqc"
"1966/01/25",5.87849619864686,"roof","sa","avg","saqc"
"1966/01/29",5.38745902211062,"roof","sa","avg","saqc"
"1966/02/02",4.77366255144032,"roof","sa","avg","saqc"
"1966/02/05",3.71793262188743,"roof","sa","avg","saqc"
"1966/02/08",2.99365278649648,"roof","sa","avg","saqc"
"1966/02/11",2.29392480993234,"roof","sa","avg","saqc"
"1966/02/13",1.62284066866616,"roof","sa","avg","saqc"
"1966/02/16",1.39778196275371,"roof","sa","avg","saqc"
"1966/02/19",0.586206629311903,"roof","sa","avg","saqc"
"1966/02/21",4.43266451217906,"roof","sa","avg","saqc"
"1966/02/21",-0.0139499197879616,"roof","sa","avg","saqc"
"1966/02/24",3.5869893748111,"roof","sa","avg","saqc"
"1966/02/27",3.34147078654298,"roof","sa","avg","saqc"
"1966/03/01",2.14115768834328,"roof","sa","avg","saqc"
"1966/03/04",1.09088372741857,"roof","sa","avg","saqc"
