"date","value","measurement","city_code","mma","building_code"
"1966-12-10",1.15999905626214,"roof","nb","avg","nbon"
"1966-12-13",0.983632353758793,"roof","nb","avg","nbon"
"1966-12-17",1.9825108105557,"roof","nb","avg","nbon"
"1966-12-20",5.14155947623408,"roof","nb","avg","nbon"
"1966-12-22",7.06511372518032,"roof","nb","avg","nbon"
"1966-12-25",8.7994785950608,"roof","nb","avg","nbon"
"1966-12-28",10.7494210148807,"roof","nb","avg","nbon"
"1966-12-31",8.94493529525337,"roof","nb","avg","nbon"
"1967-01-02",5.36236157465829,"roof","nb","avg","nbon"
"1967-01-05",7.2459487915193,"roof","nb","avg","nbon"
"1967-01-09",9.31354093966245,"roof","nb","avg","nbon"
"1967-01-12",8.39851168487299,"roof","nb","avg","nbon"
"1967-01-16",6.6217527357128,"roof","nb","avg","nbon"
"1967-01-19",5.06827449021554,"roof","nb","avg","nbon"
"1967-01-21",3.66117526103591,"roof","nb","avg","nbon"
"1967-01-25",3.54751841680682,"roof","nb","avg","nbon"
"1967-01-28",4.61277635521844,"roof","nb","avg","nbon"
"1967-01-31",5.33481812168182,"roof","nb","avg","nbon"
"1967-02-04",6.47326556825222,"roof","nb","avg","nbon"
"1967-02-07",7.26932177158253,"roof","nb","avg","nbon"
"1967-02-09",8.33375478128602,"roof","nb","avg","nbon"
"1967-02-13",9.29232194011485,"roof","nb","avg","nbon"
"1967-02-16",11.2371142841806,"roof","nb","avg","nbon"
"1967-02-20",12.986306865678,"roof","nb","avg","nbon"
"1967-02-23",12.4872708266415,"roof","nb","avg","nbon"
"1967-02-27",11.6156649024598,"roof","nb","avg","nbon"
"1967-03-02",9.63709631073394,"roof","nb","avg","nbon"
"1967-03-04",6.68265997199525,"roof","nb","avg","nbon"
"1967-03-07",5.45956567409776,"roof","nb","avg","nbon"
"1967-03-14",4.59132820880745,"roof","nb","avg","nbon"
"1967-03-16",2.59953784306548,"roof","nb","avg","nbon"
"1967-03-21",1.57410562950672,"roof","nb","avg","nbon"
"1967-03-27",0.521863232934265,"roof","nb","avg","nbon"
