"date","value","measurement","city_code","mma","building_code"
"1965/11/27",2.17304841450627,"roof","ot","max","oton"
"1965/11/30",1.68781863542683,"roof","ot","max","oton"
"1965/12/03",1.56849983729254,"roof","ot","max","oton"
"1965/12/05",1.09122464475539,"roof","ot","max","oton"
"1965/12/14",0.255993057815374,"roof","ot","max","oton"
"1965/12/16",1.32986224102397,"roof","ot","max","oton"
"1965/12/19",1.96622916440683,"roof","ot","max","oton"
"1965/12/22",2.28441262609827,"roof","ot","max","oton"
"1965/12/25",2.28441262609827,"roof","ot","max","oton"
"1965/12/28",2.24463969338684,"roof","ot","max","oton"
"1965/12/30",1.62153041424111,"roof","ot","max","oton"
"1966/01/02",0.375311855949661,"roof","ot","max","oton"
"1966/01/05",0.375311855949661,"roof","ot","max","oton"
"1966/01/08",0.375311855949661,"roof","ot","max","oton"
"1966/01/11",0.375311855949661,"roof","ot","max","oton"
"1966/01/13",0.375311855949661,"roof","ot","max","oton"
"1966/01/16",0.375311855949661,"roof","ot","max","oton"
"1966/01/19",2.18895758759084,"roof","ot","max","oton"
"1966/01/20",5.01548733894975,"roof","ot","max","oton"
"1966/01/21",8.88671945619553,"roof","ot","max","oton"
"1966/01/24",12.128213472177,"roof","ot","max","oton"
"1966/01/25",14.1566330404599,"roof","ot","max","oton"
"1966/01/27",11.3128683515927,"roof","ot","max","oton"
"1966/01/30",9.64240517771269,"roof","ot","max","oton"
"1966/02/02",7.29580214773836,"roof","ot","max","oton"
"1966/02/05",4.5753335502766,"roof","ot","max","oton"
"1966/02/08",4.28896843475431,"roof","ot","max","oton"
"1966/02/10",5.24351881982861,"roof","ot","max","oton"
"1966/02/13",5.95943160863434,"roof","ot","max","oton"
"1966/02/16",5.33897385833604,"roof","ot","max","oton"
"1966/02/19",4.76624362729146,"roof","ot","max","oton"
"1966/02/21",2.94066601583685,"roof","ot","max","oton"
"1966/02/22",3.31850887659543,"roof","ot","max","oton"
"1966/02/24",1.61622735654625,"roof","ot","max","oton"
