"date","value","measurement","city_code","mma"
"1966-11-02",19.5107234689888,"wind","hxns",NA
"1966-11-02",24.0668889128028,"wind","hxns",NA
"1966-11-04",27.0140471177186,"wind","hxns",NA
"1966-11-06",19.2235351677435,"wind","hxns",NA
"1966-11-08",16.343620561095,"wind","hxns",NA
"1966-11-10",19.2118854355766,"wind","hxns",NA
"1966-11-12",15.2385202467432,"wind","hxns",NA
"1966-11-15",17.9143741121567,"wind","hxns",NA
"1966-11-16",15.0516764654509,"wind","hxns",NA
"1966-11-17",21.7498243947988,"wind","hxns",NA
"1966-11-20",17.1310192372567,"wind","hxns",NA
"1966-11-23",14.7660339940509,"wind","hxns",NA
"1966-11-24",11.8101384900099,"wind","hxns",NA
"1966-11-27",15.8259355879282,"wind","hxns",NA
"1966-11-28",20.3807568318767,"wind","hxns",NA
"1966-12-01",25.0958066997824,"wind","hxns",NA
"1966-12-04",24.7920847401925,"wind","hxns",NA
"1966-12-05",19.6935346506849,"wind","hxns",NA
"1966-12-06",16.8748595495713,"wind","hxns",NA
"1966-12-09",13.5829700875051,"wind","hxns",NA
"1966-12-10",12.9752237233557,"wind","hxns",NA
"1966-12-13",17.3944824108775,"wind","hxns",NA
"1966-12-16",23.0178529345041,"wind","hxns",NA
"1966-12-16",29.7226098465237,"wind","hxns",NA
"1966-12-16",33.2091282474361,"wind","hxns",NA
"1966-12-18",21.849967284772,"wind","hxns",NA
"1966-12-20",26.225337846688,"wind","hxns",NA
"1966-12-20",30.9182756268077,"wind","hxns",NA
"1966-12-22",22.7335546629695,"wind","hxns",NA
"1966-12-24",27.7695546520733,"wind","hxns",NA
"1966-12-27",24.8683680825546,"wind","hxns",NA
"1966-12-25",41.5852856754399,"wind","hxns",NA
"1966-12-27",38.0092659668222,"wind","hxns",NA
"1966-12-27",35.595755108475,"wind","hxns",NA
"1966-12-27",30.6319610554749,"wind","hxns",NA
"1966-12-28",20.7063892492728,"wind","hxns",NA
"1966-12-29",40.6819833658831,"wind","hxns",NA
"1966-12-29",16.5491151155198,"wind","hxns",NA
"1966-12-29",38.0012007676298,"wind","hxns",NA
"1966-12-29",33.5744145608617,"wind","hxns",NA
"1967-01-01",29.9487714738793,"wind","hxns",NA
"1967-01-01",26.2831384409008,"wind","hxns",NA
"1967-01-01",23.244574645137,"wind","hxns",NA
"1967-01-04",20.2160923483638,"wind","hxns",NA
"1967-01-05",24.6633776030793,"wind","hxns",NA
"1967-01-06",21.621453307652,"wind","hxns",NA
"1967-01-09",16.5202148184135,"wind","hxns",NA
"1967-01-12",19.2302561670706,"wind","hxns",NA
"1967-01-15",15.8803756824774,"wind","hxns",NA
"1967-01-16",27.2274388463527,"wind","hxns",NA
"1967-01-17",29.5048494683269,"wind","hxns",NA
"1967-01-20",24.7604960433553,"wind","hxns",NA
"1967-01-23",28.1519123037897,"wind","hxns",NA
"1967-01-23",23.5903700605142,"wind","hxns",NA
"1967-01-25",19.696559100382,"wind","hxns",NA
"1967-01-25",17.0148803688851,"wind","hxns",NA
"1967-01-28",24.7843555909664,"wind","hxns",NA
"1967-01-27",34.887137746092,"wind","hxns",NA
"1967-01-28",30.685393000125,"wind","hxns",NA
"1967-01-27",28.8095620879426,"wind","hxns",NA
"1967-01-31",19.9506128749449,"wind","hxns",NA
"1967-02-01",17.132833907075,"wind","hxns",NA
"1967-01-31",12.3511789358382,"wind","hxns",NA
"1967-02-04",31.1595595026491,"wind","hxns",NA
"1967-02-02",27.3848782555891,"wind","hxns",NA
"1967-02-02",37.9111393766472,"wind","hxns",NA
"1967-02-02",34.6931248988508,"wind","hxns",NA
"1967-02-04",24.9456595748159,"wind","hxns",NA
"1967-02-07",28.9628008725996,"wind","hxns",NA
"1967-02-07",33.6103719072615,"wind","hxns",NA
"1967-02-07",36.8283863850578,"wind","hxns",NA
"1967-02-09",25.4692254223938,"wind","hxns",NA
"1967-02-12",28.0545698302029,"wind","hxns",NA
"1967-02-12",34.2003076231942,"wind","hxns",NA
"1967-02-13",20.8535791345354,"wind","hxns",NA
"1967-02-15",17.8326579620052,"wind","hxns",NA
"1967-02-15",29.5643303123714,"wind","hxns",NA
"1967-02-15",35.195855648515,"wind","hxns",NA
"1967-02-17",24.5985199595732,"wind","hxns",NA
"1967-02-17",21.7827572915014,"wind","hxns",NA
"1967-02-17",17.8943231308309,"wind","hxns",NA
"1967-02-19",26.6050743086669,"wind","hxns",NA
"1967-02-20",31.9670875717953,"wind","hxns",NA
"1967-02-20",36.3898411789672,"wind","hxns",NA
"1967-02-23",38.9318351411167,"wind","hxns",NA
"1967-02-21",43.4929293177705,"wind","hxns",NA
"1967-02-23",47.7815989883674,"wind","hxns",NA
"1967-02-24",31.4199982265727,"wind","hxns",NA
"1967-02-24",28.2019837487764,"wind","hxns",NA
"1967-02-26",23.7275904634416,"wind","hxns",NA
"1967-02-26",19.079347328847,"wind","hxns",NA
"1967-02-26",15.8615568843616,"wind","hxns",NA
"1967-02-27",30.2045054982739,"wind","hxns",NA
"1967-02-28",26.5815508110222,"wind","hxns",NA
"1967-03-02",23.2267639969202,"wind","hxns",NA
"1967-03-03",18.9490271518953,"wind","hxns",NA
"1967-03-03",15.846770685842,"wind","hxns",NA
"1967-03-07",20.1740861025696,"wind","hxns",NA
"1967-03-10",21.9538067243751,"wind","hxns",NA
"1967-03-12",24.9840812876355,"wind","hxns",NA
"1967-03-14",29.4081790946727,"wind","hxns",NA
"1967-03-15",33.1140261069581,"wind","hxns",NA
"1967-03-16",28.7522655686794,"wind","hxns",NA
"1967-03-18",25.4651928227975,"wind","hxns",NA
"1967-03-19",19.4714056229255,"wind","hxns",NA
"1967-03-23",23.8420714853125,"wind","hxns",NA
"1967-03-23",29.0713450117315,"wind","hxns",NA
"1967-03-23",33.9647365967808,"wind","hxns",NA
"1967-03-25",24.6411983053,"wind","hxns",NA
"1967-03-27",21.5060761525374,"wind","hxns",NA
"1967-03-27",17.2612049942218,"wind","hxns",NA
"1967-03-27",13.9091065798507,"wind","hxns",NA
"1967-03-29",36.6973268981801,"wind","hxns",NA
"1967-03-30",33.0314698318907,"wind","hxns",NA
"1967-03-29",30.7989778887523,"wind","hxns",NA
"1967-03-31",27.039250865195,"wind","hxns",NA
"1967-03-31",22.3887673974913,"wind","hxns",NA
"1967-03-31",18.4909462410939,"wind","hxns",NA
"1967-04-03",23.1420794053993,"wind","hxns",NA
"1967-04-04",27.3140949310095,"wind","hxns",NA
"1967-04-04",24.8818100812088,"wind","hxns",NA
"1967-04-06",17.7902916626756,"wind","hxns",NA
"1967-04-09",15.4865251219117,"wind","hxns",NA
"1967-04-09",19.5076990192916,"wind","hxns",NA
"1967-04-10",26.0737793118628,"wind","hxns",NA
"1967-04-10",30.1626672774629,"wind","hxns",NA
"1967-04-13",20.7488435616887,"wind","hxns",NA
"1967-04-13",17.4588695844307,"wind","hxns",NA
"1967-04-15",16.8970388473506,"wind","hxns",NA
"1967-04-18",26.1348731957457,"wind","hxns",NA
"1967-04-17",19.7557038944601,"wind","hxns",NA
"1967-04-17",29.1395631549012,"wind","hxns",NA
"1967-04-21",25.3751314318149,"wind","hxns",NA
"1967-04-23",21.0788446286473,"wind","hxns",NA
"1967-04-26",22.771192259201,"wind","hxns",NA
"1967-04-26",36.3559001323655,"wind","hxns",NA
"1967-04-26",33.6742214008686,"wind","hxns",NA
"1967-04-27",29.9191990768402,"wind","hxns",NA
"1967-04-27",26.0287486163715,"wind","hxns",NA
"1967-04-29",22.4064660290525,"wind","hxns",NA
