"date","value","measurement","city_code","mma"
"1966-11-04",14.2804314329737,"wind","nbon",NA
"1966-11-04",17.9414483821263,"wind","nbon",NA
"1966-11-06",12.336928608115,"wind","nbon",NA
"1966-11-10",14.4431432973805,"wind","nbon",NA
"1966-11-10",10.4838212634822,"wind","nbon",NA
"1966-11-13",15.5007704160246,"wind","nbon",NA
"1966-11-16",12.56291730868,"wind","nbon",NA
"1966-11-17",19.7267591165896,"wind","nbon",NA
"1966-11-19",19.0261941448381,"wind","nbon",NA
"1966-11-20",14.1448382126347,"wind","nbon",NA
"1966-11-20",10.9357986646122,"wind","nbon",NA
"1966-11-24",12.8793014894709,"wind","nbon",NA
"1966-11-27",19.2160246533127,"wind","nbon",NA
"1966-11-25",11.2973805855161,"wind","nbon",NA
"1966-11-27",15.3651771956856,"wind","nbon",NA
"1966-11-28",23.5911658962506,"wind","nbon",NA
"1966-11-28",28.382126348228,"wind","nbon",NA
"1966-11-28",36.9696969696969,"wind","nbon",NA
"1966-11-28",34.3482280431433,"wind","nbon",NA
"1966-11-29",19.1979455572675,"wind","nbon",NA
"1966-12-01",14.3256291730868,"wind","nbon",NA
"1966-12-04",11.975346687211,"wind","nbon",NA
"1966-12-04",7.63636363636357,"wind","nbon",NA
"1966-12-06",18.5290190035952,"wind","nbon",NA
"1966-12-06",16.0431432973805,"wind","nbon",NA
"1966-12-10",18.1932643627558,"wind","nbon",NA
"1966-12-12",19.4329738058551,"wind","nbon",NA
"1966-12-13",13.8284540318438,"wind","nbon",NA
"1966-12-16",14.3346687211093,"wind","nbon",NA
"1966-12-18",17.1278890600924,"wind","nbon",NA
"1966-12-20",17.8058551617873,"wind","nbon",NA
"1966-12-21",12.7437082691319,"wind","nbon",NA
"1966-12-22",9.34483821263473,"wind","nbon",NA
"1966-12-25",9.7606574216743,"wind","nbon",NA
"1966-12-27",12.0205444273241,"wind","nbon",NA
"1966-12-29",19.5491965661456,"wind","nbon",NA
"1966-12-28",8.58551617873644,"wind","nbon",NA
"1966-12-29",24.3143297380585,"wind","nbon",NA
"1966-12-31",15.2747817154597,"wind","nbon",NA
"1967-01-01",11.0261941448381,"wind","nbon",NA
"1967-01-04",14.6872110939907,"wind","nbon",NA
"1967-01-06",17.9143297380584,"wind","nbon",NA
"1967-01-06",24.7211093990754,"wind","nbon",NA
