"date","value","measurement","city_code","mma","building_code"
"1966/01/07",1.76250893773672,"roof","sk","avg","sksk"
"1966/01/09",1.1316725071679,"roof","sk","avg","sksk"
"1966/01/12",1.43818201125625,"roof","sk","avg","sksk"
"1966/01/15",1.47680719266576,"roof","sk","avg","sksk"
"1966/01/18",0.738567838306615,"roof","sk","avg","sksk"
"1966/01/20",0.964712045591313,"roof","sk","avg","sksk"
"1966/01/23",0.62829917525044,"roof","sk","avg","sksk"
"1966/01/26",0.452616898516879,"roof","sk","avg","sksk"
"1966/01/29",0.598395808997921,"roof","sk","avg","sksk"
"1966/02/01",0.864722664684436,"roof","sk","avg","sksk"
"1966/02/04",0.608675091147212,"roof","sk","avg","sksk"
"1966/02/06",0.392810166011827,"roof","sk","avg","sksk"
"1966/02/09",0.377858482885571,"roof","sk","avg","sksk"
"1966/02/12",0.604002690170262,"roof","sk","avg","sksk"
"1966/02/15",0.830146897454966,"roof","sk","avg","sksk"
"1966/02/18",0.614281972319574,"roof","sk","avg","sksk"
"1966/02/20",0.639512937595129,"roof","sk","avg","sksk"
"1966/02/23",0.463830660861568,"roof","sk","avg","sksk"
"1966/02/26",0.288148384128007,"roof","sk","avg","sksk"
"1966/03/01",0.273196701001737,"roof","sk","avg","sksk"
"1966/03/04",0.258245017875481,"roof","sk","avg","sksk"
"1966/03/06",0.042380092740089,"roof","sk","avg","sksk"
"1966/03/09",-0.0127542387880055,"roof","sk","avg","sksk"
"1966/03/12",0.173207320094875,"roof","sk","avg","sksk"
"1966/03/15",0.198438285370443,"roof","sk","avg","sksk"
"1966/03/18",0.183486602244173,"roof","sk","avg","sksk"
"1966/03/20",0.00780432551060528,"roof","sk","avg","sksk"
"1966/03/23",-0.208060599624787,"roof","sk","avg","sksk"
"1966/03/25",-0.338576333581102,"roof","sk","avg","sksk"
