"date","value","measurement","city_code","mma"
"1965/12/01",28.2146964143871,"wind","qcqc",NA
"1965/12/02",23.70487883053,"wind","qcqc",NA
"1965/12/03",15.3494223721067,"wind","qcqc",NA
"1965/12/04",13.494480134896,"wind","qcqc",NA
"1965/12/06",19.9986558181851,"wind","qcqc",NA
"1965/12/09",17.9115056415689,"wind","qcqc",NA
"1965/12/08",13.0094678019482,"wind","qcqc",NA
"1965/12/09",8.65702885120106,"wind","qcqc",NA
"1965/12/12",26.6057553756324,"wind","qcqc",NA
"1965/12/11",22.8106820514964,"wind","qcqc",NA
"1965/12/11",20.0426575992792,"wind","qcqc",NA
"1965/12/11",15.6123468833178,"wind","qcqc",NA
"1965/12/14",28.8940815786174,"wind","qcqc",NA
"1965/12/15",25.0943073342717,"wind","qcqc",NA
"1965/12/15",21.6760434231247,"wind","qcqc",NA
"1965/12/16",19.0171211973412,"wind","qcqc",NA
"1965/12/17",14.6478406889728,"wind","qcqc",NA
"1965/12/18",11.0847475577976,"wind","qcqc",NA
"1965/12/19",17.8457949525496,"wind","qcqc",NA
"1965/12/20",23.1836898507505,"wind","qcqc",NA
"1965/12/20",26.5045833972046,"wind","qcqc",NA
"1965/12/22",30.5344983439941,"wind","qcqc",NA
"1965/12/21",33.0271101882691,"wind","qcqc",NA
"1965/12/23",25.3107540517566,"wind","qcqc",NA
"1965/12/25",20.7497986315306,"wind","qcqc",NA
"1965/12/24",18.4263585984569,"wind","qcqc",NA
"1965/12/27",26.4874148190471,"wind","qcqc",NA
"1965/12/28",24.2306665366017,"wind","qcqc",NA
"1965/12/30",22.4442146629692,"wind","qcqc",NA
"1965/12/31",20.0702499570322,"wind","qcqc",NA
"1965/12/30",17.3417745509274,"wind","qcqc",NA
"1966/01/01",24.3382767318386,"wind","qcqc",NA
"1966/01/02",29.0823227748436,"wind","qcqc",NA
"1966/01/03",32.4019899942865,"wind","qcqc",NA
"1966/01/04",35.3251448134264,"wind","qcqc",NA
"1966/01/04",38.4493150684932,"wind","qcqc",NA
"1966/01/06",27.0545910617483,"wind","qcqc",NA
"1966/01/05",23.4245404757592,"wind","qcqc",NA
"1966/01/05",18.6327903120167,"wind","qcqc",NA
"1966/01/08",19.334862525955,"wind","qcqc",NA
"1966/01/09",17.3759584163659,"wind","qcqc",NA
"1966/01/08",14.5908164829499,"wind","qcqc",NA
"1966/01/09",24.7430872782508,"wind","qcqc",NA
"1966/01/11",23.4801544057192,"wind","qcqc",NA
"1966/01/12",28.521431458075,"wind","qcqc",NA
"1966/01/13",19.974851934949,"wind","qcqc",NA
"1966/01/15",27.0528742039326,"wind","qcqc",NA
"1966/01/17",26.4303906130242,"wind","qcqc",NA
"1966/01/18",23.3437255257181,"wind","qcqc",NA
"1966/01/19",17.2914951434664,"wind","qcqc",NA
"1966/01/20",13.1345531570953,"wind","qcqc",NA
"1966/01/22",15.2659095026408,"wind","qcqc",NA
"1966/01/22",22.8581000292647,"wind","qcqc",NA
"1966/01/24",29.783413927173,"wind","qcqc",NA
"1966/01/26",23.6791259632938,"wind","qcqc",NA
"1966/01/26",18.5776055965106,"wind","qcqc",NA
"1966/01/27",28.5408993993785,"wind","qcqc",NA
"1966/01/28",34.1552288446978,"wind","qcqc",NA
"1966/01/30",37.7589696065999,"wind","qcqc",NA
"1966/01/30",40.5175155729595,"wind","qcqc",NA
"1966/01/31",31.8525954932483,"wind","qcqc",NA
"1966/01/31",27.8173664627434,"wind","qcqc",NA
"1966/02/01",24.7319277024485,"wind","qcqc",NA
"1966/02/01",20.4594043952675,"wind","qcqc",NA
"1966/02/02",14.6444682896919,"wind","qcqc",NA
"1966/02/03",9.69756732024325,"wind","qcqc",NA
"1966/02/05",16.5737872601347,"wind","qcqc",NA
"1966/02/07",20.4162131579315,"wind","qcqc",NA
"1966/02/09",15.4566033528895,"wind","qcqc",NA
"1966/02/08",11.1853063727198,"wind","qcqc",NA
"1966/02/09",7.98122047408691,"wind","qcqc",NA
"1966/02/11",23.2337239928092,"wind","qcqc",NA
"1966/02/10",20.1988099053778,"wind","qcqc",NA
"1966/02/13",28.575849719199,"wind","qcqc",NA
"1966/02/15",22.7967836787024,"wind","qcqc",NA
"1966/02/15",19.9888014047019,"wind","qcqc",NA
"1966/02/15",16.7451664599563,"wind","qcqc",NA
"1966/02/17",32.3429730068703,"wind","qcqc",NA
"1966/02/16",28.250055509878,"wind","qcqc",NA
"1966/02/19",25.1593026658678,"wind","qcqc",NA
"1966/02/18",22.5496787859363,"wind","qcqc",NA
"1966/02/21",25.4847698546525,"wind","qcqc",NA
"1966/02/24",21.1121169470032,"wind","qcqc",NA
"1966/02/24",18.2648922086429,"wind","qcqc",NA
"1966/02/23",15.8128513496566,"wind","qcqc",NA
"1966/02/23",12.8071238450926,"wind","qcqc",NA
"1966/02/26",23.3989102412241,"wind","qcqc",NA
"1966/02/28",25.9653060940091,"wind","qcqc",NA
"1966/03/02",28.56941150239,"wind","qcqc",NA
"1966/03/03",33.0378405496175,"wind","qcqc",NA
"1966/03/05",24.0149351765401,"wind","qcqc",NA
"1966/03/05",28.5027299711535,"wind","qcqc",NA
"1966/03/07",21.5575802338383,"wind","qcqc",NA
"1966/03/07",17.4424355597673,"wind","qcqc",NA
"1966/03/07",24.6411795036163,"wind","qcqc",NA
"1966/03/09",13.7207374684709,"wind","qcqc",NA
"1966/03/09",11.1105004250338,"wind","qcqc",NA
"1966/03/11",19.9424339804066,"wind","qcqc",NA
"1966/03/10",16.5670424615728,"wind","qcqc",NA
"1966/03/11",23.6030936885966,"wind","qcqc",NA
"1966/03/13",18.3935339121226,"wind","qcqc",NA
"1966/03/15",23.8147577307376,"wind","qcqc",NA
"1966/03/15",19.7564124360708,"wind","qcqc",NA
"1966/03/18",16.228576206469,"wind","qcqc",NA
"1966/03/19",13.6344347050544,"wind","qcqc",NA
"1966/03/20",12.0302456834683,"wind","qcqc",NA
"1966/03/22",17.8001142713806,"wind","qcqc",NA
"1966/03/24",19.6138519210135,"wind","qcqc",NA
"1966/03/26",28.6667001119488,"wind","qcqc",NA
"1966/03/26",22.5270530525788,"wind","qcqc",NA
"1966/03/26",25.1847489513511,"wind","qcqc",NA
"1966/03/29",22.4488747056119,"wind","qcqc",NA
"1966/03/29",25.7694003539626,"wind","qcqc",NA
"1966/03/30",18.2927911481487,"wind","qcqc",NA
"1966/03/31",15.5620674758567,"wind","qcqc",NA
