"date","value","measurement","city_code","mma","building_code"
"1965/12/23",0.872573867733877,"roof","qc","avg","qcqc"
"1965/12/26",0.703691904711349,"roof","qc","avg","qcqc"
"1965/12/29",0.817218113187607,"roof","qc","avg","qcqc"
"1965/12/31",1.90150286466744,"roof","qc","avg","qcqc"
"1966/01/06",0.192042105628303,"roof","qc","avg","qcqc"
"1966/01/07",0.187663684364736,"roof","qc","avg","qcqc"
"1966/01/13",0.33340256356567,"roof","qc","avg","qcqc"
"1966/01/16",-0.238919644455109,"roof","qc","avg","qcqc"
"1966/01/19",0.157014735519908,"roof","qc","avg","qcqc"
"1966/01/21",0.0688208214970416,"roof","qc","avg","qcqc"
"1966/01/24",0.384067152472426,"roof","qc","avg","qcqc"
"1966/01/27",-0.0672229820488894,"roof","qc","avg","qcqc"
"1966/01/30",0.288367373426325,"roof","qc","avg","qcqc"
"1966/02/02",-0.364642883594115,"roof","qc","avg","qcqc"
"1966/02/04",-0.372148748617349,"roof","qc","avg","qcqc"
"1966/02/07",-0.379654613640554,"roof","qc","avg","qcqc"
"1966/02/10",-0.387160478663787,"roof","qc","avg","qcqc"
"1966/02/13",-0.394666343686993,"roof","qc","avg","qcqc"
"1966/02/16",-0.402172208710226,"roof","qc","avg","qcqc"
"1966/02/18",-0.40967807373346,"roof","qc","avg","qcqc"
"1966/02/21",-0.417183938756665,"roof","qc","avg","qcqc"
"1966/02/24",-0.424689803779899,"roof","qc","avg","qcqc"
"1966/02/27",-0.297715587137048,"roof","qc","avg","qcqc"
"1966/03/02",0.165458833671067,"roof","qc","avg","qcqc"
"1966/03/04",-0.326175325350079,"roof","qc","avg","qcqc"
"1966/03/07",-0.454713263872804,"roof","qc","avg","qcqc"
"1966/03/10",0.142941238601395,"roof","qc","avg","qcqc"
"1966/03/13",-0.469724993919243,"roof","qc","avg","qcqc"
"1966/03/16",-0.477230858942477,"roof","qc","avg","qcqc"
"1966/03/18",-0.484736723965682,"roof","qc","avg","qcqc"
"1966/03/21",-0.492242588988915,"roof","qc","avg","qcqc"
"1966/03/24",-0.419060405012459,"roof","qc","avg","qcqc"
"1966/03/26",-0.0212495587816477,"roof","qc","avg","qcqc"
