"date","value","measurement","city_code","mma","building_code"
"1967/01/04",0.557677973781892,"roof","ot","min","oton"
"1967/01/07",0.550469687341746,"roof","ot","min","oton"
"1967/01/10",0.268660012705766,"roof","ot","min","oton"
