"date","value","measurement","city_code","mma"
"1966-12-06",2.96950240770468,"accume","cxbc",NA
"1966-12-10",4.11717495987159,"accume","cxbc",NA
"1966-12-13",4.11717495987159,"accume","cxbc",NA
"1966-12-16",4.11717495987159,"accume","cxbc",NA
"1966-12-20",4.11717495987159,"accume","cxbc",NA
"1966-12-21",4.11717495987159,"accume","cxbc",NA
"1966-12-31",3.32263242375609,"accume","cxbc",NA
"1967-01-06",5.0882825040128,"accume","cxbc",NA
"1967-01-09",5.1765650080257,"accume","cxbc",NA
"1967-01-13",5.1765650080257,"accume","cxbc",NA
"1967-01-16",5.1765650080257,"accume","cxbc",NA
"1967-01-19",5.1765650080257,"accume","cxbc",NA
"1967-01-23",5.52969502407711,"accume","cxbc",NA
"1967-01-25",8.61958266452655,"accume","cxbc",NA
"1967-01-28",9.41412520064205,"accume","cxbc",NA
"1966-12-27",3.21428571428567,"accume","cxbc",NA
"1967-01-02",3.21428571428567,"accume","cxbc",NA
