"date","value","measurement","city_code","mma","building_code"
"1966/11/18",0.243048552826863,"roof","ot","min","oton"
"1966/11/22",0.56159729440418,"roof","ot","min","oton"
"1966/11/25",1.85399504594653,"roof","ot","min","oton"
"1966/12/02",1.65376440838364,"roof","ot","min","oton"
"1966/12/07",2.74593152236307,"roof","ot","min","oton"
"1966/12/11",1.87219783117952,"roof","ot","min","oton"
"1966/12/14",0.780030717200091,"roof","ot","min","oton"
"1966/12/19",1.10768085139392,"roof","ot","min","oton"
"1966/12/22",0.766378628275348,"roof","ot","min","oton"
"1966/12/27",0.243048552826863,"roof","ot","min","oton"
"1966/12/30",1.593088457607,"roof","ot","min","oton"
"1967/01/02",4.24766130408477,"roof","ot","min","oton"
"1967/01/05",8.04294202516328,"roof","ot","min","oton"
"1967/01/08",7.49382467063474,"roof","ot","min","oton"
"1967/01/12",8.37059215935713,"roof","ot","min","oton"
"1967/01/15",8.7983576123324,"roof","ot","min","oton"
"1967/01/18",8.88937153849734,"roof","ot","min","oton"
"1967/01/21",9.66298991089944,"roof","ot","min","oton"
"1967/01/24",9.24432585054066,"roof","ot","min","oton"
"1967/01/28",7.66068353527049,"roof","ot","min","oton"
"1967/01/30",6.29547464279621,"roof","ot","min","oton"
"1967/02/06",6.75054427362097,"roof","ot","min","oton"
"1967/02/09",6.38648856896116,"roof","ot","min","oton"
"1967/02/12",5.97692590121886,"roof","ot","min","oton"
"1967/02/15",5.9314189381364,"roof","ot","min","oton"
"1967/02/18",6.56851642129106,"roof","ot","min","oton"
"1967/02/22",7.66068353527049,"roof","ot","min","oton"
"1967/02/26",8.20676709226021,"roof","ot","min","oton"
"1967/03/02",7.71529189096945,"roof","ot","min","oton"
"1967/03/05",7.38764175677564,"roof","ot","min","oton"
"1967/03/08",6.06793982738382,"roof","ot","min","oton"
"1967/03/11",4.11114041483735,"roof","ot","min","oton"
"1967/03/14",2.47288974386821,"roof","ot","min","oton"
"1967/03/18",1.01666692522898,"roof","ot","min","oton"
"1967/03/21",0.561597294404208,"roof","ot","min","oton"
"1967/03/24",0.561597294404208,"roof","ot","min","oton"
