"date","value","measurement","city_code","mma","building_code"
"1966/01/07",2.20697179240278,"ground","np",NA,"nppe"
"1966/01/10",3.7843513321215,"ground","np",NA,"nppe"
"1966/01/12",5.94331480113527,"ground","np",NA,"nppe"
"1966/01/14",8.58260765653523,"ground","np",NA,"nppe"
"1966/01/17",11.2193817422111,"ground","np",NA,"nppe"
"1966/01/20",12.2990943639427,"ground","np",NA,"nppe"
"1966/01/23",11.3666877915756,"ground","np",NA,"nppe"
"1966/01/25",11.3938695148482,"ground","np",NA,"nppe"
"1966/01/28",19.5002689992909,"ground","np",NA,"nppe"
"1966/01/27",14.6421379202928,"ground","np",NA,"nppe"
"1966/01/27",16.5677373743686,"ground","np",NA,"nppe"
"1966/01/29",20.6575897138787,"ground","np",NA,"nppe"
"1966/01/30",25.6740344656428,"ground","np",NA,"nppe"
"1966/02/02",24.4924166188235,"ground","np",NA,"nppe"
"1966/02/05",21.7292002929978,"ground","np",NA,"nppe"
"1966/02/08",19.6814614970508,"ground","np",NA,"nppe"
"1966/02/10",19.4787705000863,"ground","np",NA,"nppe"
"1966/02/13",18.9691744088226,"ground","np",NA,"nppe"
"1966/02/16",17.4748722905038,"ground","np",NA,"nppe"
"1966/02/18",14.7598904048946,"ground","np",NA,"nppe"
"1966/02/21",12.4938372431111,"ground","np",NA,"nppe"
"1966/02/24",12.3995932759343,"ground","np",NA,"nppe"
"1966/02/26",14.7640463749394,"ground","np",NA,"nppe"
"1966/03/01",19.6293019740142,"ground","np",NA,"nppe"
"1966/02/28",15.5510989444781,"ground","np",NA,"nppe"
"1966/03/01",23.3896782438642,"ground","np",NA,"nppe"
"1966/03/03",20.1358370604049,"ground","np",NA,"nppe"
"1966/03/05",16.2079730987761,"ground","np",NA,"nppe"
"1966/03/06",11.698535702726,"ground","np",NA,"nppe"
"1966/03/08",8.6976839483051,"ground","np",NA,"nppe"
"1966/03/08",5.80259953254875,"ground","np",NA,"nppe"
"1966/03/10",2.46276685105047,"ground","np",NA,"nppe"
"1966/03/10",0.180999364821616,"ground","np",NA,"nppe"
"1966/03/12",0.172435547759676,"ground","np",NA,"nppe"
