"date","value","measurement","city_code","mma","building_code"
"1966/11/07",0.475313190862195,"roof","ed","max","edab"
"1966/11/10",3.63069406916128,"roof","ed","max","edab"
"1966/11/12",4.15008597396216,"roof","ed","max","edab"
"1966/11/16",2.56488987144844,"roof","ed","max","edab"
"1966/11/19",0.853598624416605,"roof","ed","max","edab"
"1966/11/22",0.223122901825917,"roof","ed","max","edab"
"1966/11/25",0.0429869810857184,"roof","ed","max","edab"
"1966/11/28",1.21387046589699,"roof","ed","max","edab"
"1966/12/01",4.99672480144109,"roof","ed","max","edab"
"1966/12/04",7.94645050356178,"roof","ed","max","edab"
"1966/12/08",9.98648980594449,"roof","ed","max","edab"
"1966/12/10",11.5356587243102,"roof","ed","max","edab"
"1966/12/14",12.4723655121592,"roof","ed","max","edab"
"1966/12/17",14.5259150085974,"roof","ed","max","edab"
"1966/12/19",19.5727230546685,"roof","ed","max","edab"
"1966/12/21",19.7678703021371,"roof","ed","max","edab"
"1966/12/25",23.9302967563837,"roof","ed","max","edab"
"1966/12/28",26.9282731515598,"roof","ed","max","edab"
"1966/12/30",28.3603537214444,"roof","ed","max","edab"
"1967/01/01",26.2527634487841,"roof","ed","max","edab"
"1967/01/04",22.7401129943503,"roof","ed","max","edab"
"1967/01/06",19.8579382625072,"roof","ed","max","edab"
"1967/01/09",16.6875460574797,"roof","ed","max","edab"
"1967/01/12",16.6515188733317,"roof","ed","max","edab"
"1967/01/15",16.4353557684434,"roof","ed","max","edab"
"1967/01/18",16.8856955702939,"roof","ed","max","edab"
"1967/01/21",17.7863751739949,"roof","ed","max","edab"
"1967/01/25",19.7678703021371,"roof","ed","max","edab"
"1967/01/27",19.7003193318595,"roof","ed","max","edab"
"1967/01/30",16.1723573241628,"roof","ed","max","edab"
"1967/01/30",12.1120936706788,"roof","ed","max","edab"
"1967/01/31",9.31998689920576,"roof","ed","max","edab"
"1967/02/02",5.35699664292147,"roof","ed","max","edab"
"1967/02/03",1.88037337263572,"roof","ed","max","edab"
"1967/02/06",3.46556947514944,"roof","ed","max","edab"
"1967/02/07",6.25767624662245,"roof","ed","max","edab"
"1967/02/10",12.2471956112339,"roof","ed","max","edab"
"1967/02/13",16.1538933922869,"roof","ed","max","edab"
"1967/02/15",19.9299926308032,"roof","ed","max","edab"
"1967/02/19",22.8301809547204,"roof","ed","max","edab"
"1967/02/22",21.9835421272415,"roof","ed","max","edab"
"1967/02/26",20.3082780643577,"roof","ed","max","edab"
"1967/02/28",17.2159447583176,"roof","ed","max","edab"
"1967/02/28",13.3730451158601,"roof","ed","max","edab"
"1967/03/02",9.45508883976092,"roof","ed","max","edab"
"1967/03/03",6.34774420699256,"roof","ed","max","edab"
"1967/03/04",3.01522967329893,"roof","ed","max","edab"
