"date","value","measurement","city_code","mma","building_code"
"1966/12/08",0.0230505405526884,"roof","nb","min","nbon"
"1966/12/11",0.0147559277183547,"roof","nb","min","nbon"
"1966/12/15",0.0521968884289095,"roof","nb","min","nbon"
"1966/12/18",-0.0933044450400757,"roof","nb","min","nbon"
"1966/12/21",0.858847986568094,"roof","nb","min","nbon"
"1966/12/24",2.24652519345693,"roof","nb","min","nbon"
"1966/12/27",3.95193215308325,"roof","nb","min","nbon"
"1966/12/31",2.75416701921391,"roof","nb","min","nbon"
"1967/01/03",0.13963593205753,"roof","nb","min","nbon"
"1967/01/06",0.161831701586465,"roof","nb","min","nbon"
"1967/01/08",-0.330852940378989,"roof","nb","min","nbon"
"1967/01/10",2.95685510005738,"roof","nb","min","nbon"
"1967/01/12",2.05816836034387,"roof","nb","min","nbon"
"1967/01/16",0.251014149949697,"roof","nb","min","nbon"
"1967/01/19",-0.0861618617660724,"roof","nb","min","nbon"
"1967/01/22",-0.0944564746004062,"roof","nb","min","nbon"
"1967/01/25",-0.10275108743474,"roof","nb","min","nbon"
"1967/01/29",-0.111045700269074,"roof","nb","min","nbon"
"1967/02/01",-0.119340313103407,"roof","nb","min","nbon"
"1967/02/04",-0.127634925937741,"roof","nb","min","nbon"
"1967/02/07",-0.135929538772089,"roof","nb","min","nbon"
"1967/02/10",-0.144224151606423,"roof","nb","min","nbon"
"1967/02/14",-0.152518764440757,"roof","nb","min","nbon"
"1967/02/17",-0.16081337727509,"roof","nb","min","nbon"
"1967/02/20",-0.169107990109424,"roof","nb","min","nbon"
"1967/02/23",-0.177402602943758,"roof","nb","min","nbon"
"1967/02/26",-0.185697215778106,"roof","nb","min","nbon"
"1967/03/01",-0.102520681522677,"roof","nb","min","nbon"
"1967/03/05",-0.202286441446773,"roof","nb","min","nbon"
"1967/03/08",-0.210581054281107,"roof","nb","min","nbon"
"1967/03/11",0.00980220060895931,"roof","nb","min","nbon"
"1967/03/14",-0.135699132860012,"roof","nb","min","nbon"
"1967/03/17",-0.235464892784123,"roof","nb","min","nbon"
"1967/03/21",-0.243759505618456,"roof","nb","min","nbon"
"1967/03/24",-0.25205411845279,"roof","nb","min","nbon"
"1967/03/27",-0.168877584197361,"roof","nb","min","nbon"
"1967/03/30",-0.267260908649064,"roof","nb","min","nbon"
