"date","value","measurement","city_code","mma","building_code"
"1966-11-20",10.2787133591211,"roof","ot","max","oton"
"1966-11-23",8.82417911054054,"roof","ot","max","oton"
"1966-11-25",7.44264549797636,"roof","ot","max","oton"
"1966-11-28",6.46021855211308,"roof","ot","max","oton"
"1966-12-04",4.54823191273604,"roof","ot","max","oton"
"1966-12-06",3.59086897511101,"roof","ot","max","oton"
"1966-12-10",4.17021736225749,"roof","ot","max","oton"
"1966-12-13",5.17483211869232,"roof","ot","max","oton"
"1966-12-16",6.50404632608159,"roof","ot","max","oton"
"1966-12-20",7.38183446159503,"roof","ot","max","oton"
"1966-12-22",5.80965003226773,"roof","ot","max","oton"
"1966-12-25",3.7863134546519,"roof","ot","max","oton"
"1966-12-28",2.51777332185033,"roof","ot","max","oton"
"1967-01-01",5.55832514091695,"roof","ot","max","oton"
"1967-01-01",2.03361338129174,"roof","ot","max","oton"
"1967-01-04",10.2163957430096,"roof","ot","max","oton"
"1967-01-06",8.88855115355682,"roof","ot","max","oton"
"1967-01-10",7.65082742432686,"roof","ot","max","oton"
"1967-01-12",6.74920793671805,"roof","ot","max","oton"
"1967-01-17",3.88793910554143,"roof","ot","max","oton"
"1967-01-21",3.28311582477575,"roof","ot","max","oton"
"1967-01-24",3.32927194923636,"roof","ot","max","oton"
"1967-01-27",3.15875451614004,"roof","ot","max","oton"
"1967-01-31",2.9512573987578,"roof","ot","max","oton"
"1967-02-02",2.67185533970844,"roof","ot","max","oton"
"1967-02-05",2.1212689292288,"roof","ot","max","oton"
"1967-02-09",3.28818341114086,"roof","ot","max","oton"
"1967-02-12",4.72628224448319,"roof","ot","max","oton"
"1967-02-15",3.63332713114301,"roof","ot","max","oton"
"1967-02-19",4.61958900722856,"roof","ot","max","oton"
"1967-02-20",6.78207876719445,"roof","ot","max","oton"
"1967-02-23",9.89522033689643,"roof","ot","max","oton"
"1967-02-26",13.1877818562821,"roof","ot","max","oton"
"1967-02-28",11.1011689299992,"roof","ot","max","oton"
"1967-03-03",7.90858951997926,"roof","ot","max","oton"
"1967-03-06",4.63465480453023,"roof","ot","max","oton"
"1967-03-08",1.86104152129067,"roof","ot","max","oton"
"1967-03-11",0.497586865488501,"roof","ot","max","oton"
