"date","value","measurement","city_code","mma","building_code"
"1966-11-19",4.70609703428107,"ground","ot",NA,"oton"
"1966-11-21",4.71437088446223,"ground","ot",NA,"oton"
"1966-11-27",4.86398967523783,"ground","ot",NA,"oton"
"1966-11-29",4.82675734942273,"ground","ot",NA,"oton"
"1966-12-02",4.26551451213535,"ground","ot",NA,"oton"
"1966-12-05",4.2055290983221,"ground","ot",NA,"oton"
"1966-12-09",4.21380294850323,"ground","ot",NA,"oton"
"1966-12-13",4.22414526122967,"ground","ot",NA,"oton"
"1966-12-16",4.233798086441,"ground","ot",NA,"oton"
"1966-12-20",4.65231700810367,"ground","ot",NA,"oton"
"1966-12-22",4.97844460274362,"ground","ot",NA,"oton"
"1966-12-25",5.48728638888375,"ground","ot",NA,"oton"
"1966-12-29",6.64838336430381,"ground","ot",NA,"oton"
"1967-01-01",9.62600414699318,"ground","ot",NA,"oton"
"1967-01-02",12.9496097647572,"ground","ot",NA,"oton"
"1967-01-04",16.4979883124423,"ground","ot",NA,"oton"
"1967-01-08",14.9973876845895,"ground","ot",NA,"oton"
"1967-01-12",17.9559786118622,"ground","ot",NA,"oton"
"1967-01-16",17.9663209245886,"ground","ot",NA,"oton"
"1967-01-19",18.2476318307474,"ground","ot",NA,"oton"
"1967-01-23",19.2948254686737,"ground","ot",NA,"oton"
"1967-01-25",22.2928550818099,"ground","ot",NA,"oton"
"1967-01-29",25.1543661669573,"ground","ot",NA,"oton"
"1967-02-01",25.7899357583719,"ground","ot",NA,"oton"
"1967-02-04",26.4814917360122,"ground","ot",NA,"oton"
"1967-02-08",26.9452870044994,"ground","ot",NA,"oton"
"1967-02-11",27.227517227345,"ground","ot",NA,"oton"
"1967-02-15",24.528173605748,"ground","ot",NA,"oton"
"1967-02-17",26.5838806320039,"ground","ot",NA,"oton"
"1967-02-20",29.9631278922361,"ground","ot",NA,"oton"
"1967-02-24",33.0178333791131,"ground","ot",NA,"oton"
"1967-02-26",34.4574833106315,"ground","ot",NA,"oton"
"1967-03-02",33.9759452300891,"ground","ot",NA,"oton"
"1967-03-06",33.9298874640808,"ground","ot",NA,"oton"
"1967-03-08",35.099396187185,"ground","ot",NA,"oton"
"1967-03-14",34.8629019695074,"ground","ot",NA,"oton"
"1967-03-16",33.278459659819,"ground","ot",NA,"oton"
"1967-03-19",30.5542944876786,"ground","ot",NA,"oton"
"1967-03-21",27.510207108534,"ground","ot",NA,"oton"
"1967-03-23",23.2386021233486,"ground","ot",NA,"oton"
"1967-03-26",20.4912242048667,"ground","ot",NA,"oton"
