"date","value","measurement","city_code","mma","building_code"
"1966/01/07",1.65091003938625,"roof","sk","avg","sksk"
"1966/01/09",1.54984949521025,"roof","sk","avg","sksk"
"1966/01/12",1.4506190212507,"roof","sk","avg","sksk"
"1966/01/14",0.720421004880478,"roof","sk","avg","sksk"
"1966/01/18",0.692969951633472,"roof","sk","avg","sksk"
"1966/01/21",0.671009109035879,"roof","sk","avg","sksk"
"1966/01/23",0.649048266438257,"roof","sk","avg","sksk"
"1966/01/26",0.627087423840663,"roof","sk","avg","sksk"
"1966/01/29",0.60512658124307,"roof","sk","avg","sksk"
"1966/02/01",0.583165738645476,"roof","sk","avg","sksk"
"1966/02/03",0.640304597626255,"roof","sk","avg","sksk"
"1966/02/06",0.776543158185433,"roof","sk","avg","sksk"
"1966/02/09",0.75458231558784,"roof","sk","avg","sksk"
"1966/02/12",0.732621472990246,"roof","sk","avg","sksk"
"1966/02/15",0.947959735127824,"roof","sk","avg","sksk"
"1966/02/17",1.04464844489783,"roof","sk","avg","sksk"
"1966/02/20",1.14133715466784,"roof","sk","avg","sksk"
"1966/02/23",1.11937631207022,"roof","sk","avg","sksk"
"1966/02/26",1.09741546947262,"roof","sk","avg","sksk"
"1966/03/01",1.07545462687503,"roof","sk","avg","sksk"
"1966/03/03",0.816194679542235,"roof","sk","avg","sksk"
"1966/03/06",0.754683986155442,"roof","sk","avg","sksk"
"1966/03/09",0.45587418803342,"roof","sk","avg","sksk"
"1966/03/11",0.281204152928439,"roof","sk","avg","sksk"
