"date","value","measurement","city_code","mma"
"1966-11-02",-0.723477519498488,"accume","gblb",NA
"1966-11-06",-0.739866857323705,"accume","gblb",NA
"1966-11-09",-0.756256195148922,"accume","gblb",NA
"1966-11-12",3.2659604627919,"accume","gblb",NA
"1966-11-15",8.57938378573033,"accume","gblb",NA
"1966-11-17",11.793332933257,"accume","gblb",NA
"1966-11-20",18.2895201359157,"accume","gblb",NA
"1966-11-23",19.1882021599989,"accume","gblb",NA
"1966-11-27",22.4719880970365,"accume","gblb",NA
"1966-11-29",22.8143431538301,"accume","gblb",NA
"1966-12-02",26.2957116635386,"accume","gblb",NA
"1966-12-06",27.0864972136058,"accume","gblb",NA
"1966-12-09",28.793446748103,"accume","gblb",NA
"1966-12-10",34.0587946800873,"accume","gblb",NA
"1966-12-12",43.2013136302591,"accume","gblb",NA
"1966-12-13",46.4177211784597,"accume","gblb",NA
"1966-12-17",46.4026976187866,"accume","gblb",NA
"1966-12-18",47.4666387992742,"accume","gblb",NA
"1966-12-22",47.8755527780136,"accume","gblb",NA
"1966-12-27",50.6570965625848,"accume","gblb",NA
"1966-12-28",53.0676950010451,"accume","gblb",NA
"1966-12-29",59.2505726956116,"accume","gblb",NA
"1966-12-31",66.1454760668073,"accume","gblb",NA
"1967-01-04",68.4802282918877,"accume","gblb",NA
"1967-01-05",78.5326286469899,"accume","gblb",NA
"1967-01-08",81.4421913703515,"accume","gblb",NA
"1967-01-13",84.1965106437576,"accume","gblb",NA
"1967-01-16",88.2157225897638,"accume","gblb",NA
"1967-01-19",89.2758395914256,"accume","gblb",NA
"1967-01-23",89.2594502536003,"accume","gblb",NA
"1967-01-25",92.7943572668711,"accume","gblb",NA
"1967-01-28",99.2370059659673,"accume","gblb",NA
"1967-01-31",103.204045186563,"accume","gblb",NA
"1967-02-04",104.532947328559,"accume","gblb",NA
"1967-02-05",107.483028137099,"accume","gblb",NA
"1967-02-11",112.389813778218,"accume","gblb",NA
"1967-02-13",114.077460314833,"accume","gblb",NA
"1967-02-16",114.957931963555,"accume","gblb",NA
"1967-02-19",115.588102002935,"accume","gblb",NA
"1967-02-23",119.446698438254,"accume","gblb",NA
"1967-02-27",125.305522503265,"accume","gblb",NA
"1967-03-03",128.247408642893,"accume","gblb",NA
"1967-03-06",128.85882199565,"accume","gblb",NA
"1967-03-08",128.842432657825,"accume","gblb",NA
"1967-03-12",128.82604332,"accume","gblb",NA
"1967-03-15",130.100314335911,"accume","gblb",NA
"1967-03-18",130.945731012062,"accume","gblb",NA
"1967-03-21",130.930707452389,"accume","gblb",NA
"1967-03-25",130.912952336412,"accume","gblb",NA
"1967-03-26",130.902026111195,"accume","gblb",NA
