"date","value","measurement","city_code","mma"
"1966-11-02",50.3227868328538,"temp","saqc",NA
"1966-11-05",39.8265077843218,"temp","saqc",NA
"1966-11-09",48.3306700756366,"temp","saqc",NA
"1966-11-10",56.2991371045061,"temp","saqc",NA
"1966-11-12",46.1041866410994,"temp","saqc",NA
"1966-11-13",34.1514860977948,"temp","saqc",NA
"1966-11-16",29.8625759028444,"temp","saqc",NA
"1966-11-19",30.8469159475869,"temp","saqc",NA
"1966-11-21",28.8782358581016,"temp","saqc",NA
"1966-11-24",39.8934696921274,"temp","saqc",NA
"1966-11-25",45.3307766059445,"temp","saqc",NA
"1966-11-29",45.2839032704803,"temp","saqc",NA
"1966-12-01",34.0343027591348,"temp","saqc",NA
"1966-12-02",22.5503355704698,"temp","saqc",NA
"1966-12-04",14.6756152125279,"temp","saqc",NA
"1966-12-06",25.3627356983061,"temp","saqc",NA
"1966-12-08",35.0303611377437,"temp","saqc",NA
"1966-12-09",37.3154362416108,"temp","saqc",NA
"1966-12-13",24.5424523276872,"temp","saqc",NA
"1966-12-16",26.6283157558325,"temp","saqc",NA
"1966-12-17",33.0968360498562,"temp","saqc",NA
"1966-12-18",19.9723021199529,"temp","saqc",NA
"1966-12-20",13.4100351550017,"temp","saqc",NA
"1966-12-22",20.0894854586129,"temp","saqc",NA
"1966-12-24",15.7537019281986,"temp","saqc",NA
"1966-12-28",14.8162352189197,"temp","saqc",NA
"1966-12-28",8.83988494726736,"temp","saqc",NA
"1966-12-31",22.6675189091297,"temp","saqc",NA
"1967-01-02",26.7689357622244,"temp","saqc",NA
"1967-01-05",11.7694684137637,"temp","saqc",NA
"1967-01-05",3.80100138489388,"temp","saqc",NA
"1967-01-08",21.7300521998507,"temp","saqc",NA
"1967-01-10",18.5661020560349,"temp","saqc",NA
"1967-01-13",28.9954191967615,"temp","saqc",NA
"1967-01-16",13.058485139022,"temp","saqc",NA
"1967-01-17",1.17609459891332,"temp","saqc",NA
"1967-01-19",17.628635346756,"temp","saqc",NA
"1967-01-21",25.4799190369661,"temp","saqc",NA
"1967-01-24",29.300095877277,"temp","saqc",NA
"1967-01-27",18.0504953659315,"temp","saqc",NA
"1967-01-29",13.5858101629913,"temp","saqc",NA
"1967-02-01",12.7069351230425,"temp","saqc",NA
"1967-02-02",6.84776819005015,"temp","saqc",NA
"1967-02-04",-6.27676573985309,"temp","saqc",NA
"1967-02-05",5.3243847874719,"temp","saqc",NA
"1967-02-08",17.4880153403642,"temp","saqc",NA
"1967-02-11",3.21508469159471,"temp","saqc",NA
"1967-02-11",-5.57366570789395,"temp","saqc",NA
"1967-02-11",-15.6514328326409,"temp","saqc",NA
"1967-02-13",12.2382017684031,"temp","saqc",NA
"1967-02-15",-0.651965484180209,"temp","saqc",NA
"1967-02-16",-6.62831575583255,"temp","saqc",NA
"1967-02-17",4.26973473953331,"temp","saqc",NA
"1967-02-19",12.0038350910834,"temp","saqc",NA
"1967-02-21",18.507510386705,"temp","saqc",NA
"1967-02-23",9.89453499520619,"temp","saqc",NA
"1967-02-26",18.1911153723233,"temp","saqc",NA
"1967-02-28",10.8320017044848,"temp","saqc",NA
"1967-03-04",16.222435282838,"temp","saqc",NA
"1967-03-04",9.19143496324705,"temp","saqc",NA
"1967-03-07",16.9255353147971,"temp","saqc",NA
"1967-03-07",6.37903483541072,"temp","saqc",NA
"1967-03-10",29.0540108660914,"temp","saqc",NA
"1967-03-11",23.2534356024289,"temp","saqc",NA
"1967-03-12",28.5266858421221,"temp","saqc",NA
"1967-03-14",19.0348354106743,"temp","saqc",NA
"1967-03-15",8.01960157664848,"temp","saqc",NA
"1967-03-15",2.16043464365612,"temp","saqc",NA
"1967-03-18",17.2770853307766,"temp","saqc",NA
"1967-03-19",26.2416107382551,"temp","saqc",NA
"1967-03-21",30.987535953979,"temp","saqc",NA
"1967-03-23",31.6906359859379,"temp","saqc",NA
"1967-03-26",39.0028763183125,"temp","saqc",NA
"1967-03-29",34.1514860977948,"temp","saqc",NA
"1967-03-31",45.7526366251197,"temp","saqc",NA
"1967-04-03",36.1436028550122,"temp","saqc",NA
"1967-04-06",33.7999360818153,"temp","saqc",NA
"1967-04-07",39.9520613614573,"temp","saqc",NA
"1967-04-10",32.510919356557,"temp","saqc",NA
"1967-04-13",42.7058698199637,"temp","saqc",NA
"1967-04-17",42.588686481304,"temp","saqc",NA
"1967-04-19",43.9245765420262,"temp","saqc",NA
"1967-04-21",46.4557366570789,"temp","saqc",NA
"1967-04-23",44.3464365612017,"temp","saqc",NA
"1967-04-26",47.5103867050175,"temp","saqc",NA
