"date","value","measurement","city_code","mma","building_code"
"1966-12-08",4.28674793180281,"roof","nb","avg","nbon"
"1966-12-10",2.69507009813836,"roof","nb","avg","nbon"
"1966-12-13",2.09263282284084,"roof","nb","avg","nbon"
"1966-12-16",4.42663345569883,"roof","nb","avg","nbon"
"1966-12-17",7.27529243570586,"roof","nb","avg","nbon"
"1966-12-20",9.38557527781441,"roof","nb","avg","nbon"
"1966-12-25",9.46008946211199,"roof","nb","avg","nbon"
"1966-12-28",8.7240904638353,"roof","nb","avg","nbon"
"1967-01-01",6.89712152183978,"roof","nb","avg","nbon"
"1967-01-04",6.54603628539476,"roof","nb","avg","nbon"
"1967-01-08",8.35586239357946,"roof","nb","avg","nbon"
"1967-01-10",10.1450028156325,"roof","nb","avg","nbon"
"1967-01-15",11.6371150705239,"roof","nb","avg","nbon"
"1967-01-17",10.8377790155943,"roof","nb","avg","nbon"
"1967-01-20",8.2109483050989,"roof","nb","avg","nbon"
"1967-01-24",7.10969266109362,"roof","nb","avg","nbon"
"1967-01-27",10.759881978758,"roof","nb","avg","nbon"
"1967-01-29",13.099170223467,"roof","nb","avg","nbon"
"1967-02-01",11.5232866540202,"roof","nb","avg","nbon"
"1967-02-02",7.9010058697998,"roof","nb","avg","nbon"
"1967-02-05",5.25529518500085,"roof","nb","avg","nbon"
"1967-02-09",5.15609532001571,"roof","nb","avg","nbon"
"1967-02-12",6.23911098884631,"roof","nb","avg","nbon"
"1967-02-15",9.09791852646933,"roof","nb","avg","nbon"
"1967-02-17",10.9547159992956,"roof","nb","avg","nbon"
"1967-02-21",11.0349444615301,"roof","nb","avg","nbon"
"1967-02-26",10.1901913255577,"roof","nb","avg","nbon"
"1967-02-28",7.83408024660247,"roof","nb","avg","nbon"
"1967-03-03",6.1205511502109,"roof","nb","avg","nbon"
"1967-03-07",4.17803950833064,"roof","nb","avg","nbon"
"1967-03-11",2.62169876942815,"roof","nb","avg","nbon"
"1967-03-14",1.35875191691943,"roof","nb","avg","nbon"
