"date","value","measurement","city_code","mma","building_code"
"1967/01/07",0.075397979045789,"roof","np","avg","nppe"
"1967/01/10",1.66077434403434,"roof","np","avg","nppe"
"1967/01/13",2.03119150576165,"roof","np","avg","nppe"
"1967/01/17",0.191487012865224,"roof","np","avg","nppe"
"1967/01/20",0.154570245750421,"roof","np","avg","nppe"
"1967/01/23",0.162748729542017,"roof","np","avg","nppe"
"1967/01/27",0.170927213333613,"roof","np","avg","nppe"
"1967/01/30",0.0438199444060103,"roof","np","avg","nppe"
"1967/02/02",0.187284180916777,"roof","np","avg","nppe"
"1967/02/05",0.195462664708373,"roof","np","avg","nppe"
"1967/02/08",0.203641148499941,"roof","np","avg","nppe"
"1967/02/11",0.211819632291537,"roof","np","avg","nppe"
"1967/02/15",0.219998116083133,"roof","np","avg","nppe"
"1967/02/18",0.228176599874701,"roof","np","avg","nppe"
"1967/02/21",0.236355083666297,"roof","np","avg","nppe"
"1967/02/24",0.244533567457893,"roof","np","avg","nppe"
"1967/02/27",0.0723310476239192,"roof","np","avg","nppe"
"1967/03/02",-0.144966723116426,"roof","np","avg","nppe"
"1967/03/06",0.674926276990163,"roof","np","avg","nppe"
"1967/03/08",2.44068364560428,"roof","np","avg","nppe"
"1967/03/11",2.44727186865862,"roof","np","avg","nppe"
"1967/03/15",3.05384274986801,"roof","np","avg","nppe"
"1967/03/18",4.72043600250913,"roof","np","avg","nppe"
"1967/03/21",5.17888545504866,"roof","np","avg","nppe"
"1967/03/24",3.53357140560598,"roof","np","avg","nppe"
"1967/03/26",1.94633973642394,"roof","np","avg","nppe"
