"date","value","measurement","city_code","mma","building_code"
"1966-12-10",-0.134810989956634,"ground","gd",NA,"gdnf"
"1966-12-13",1.51363673816914,"ground","gd",NA,"gdnf"
"1966-12-16",7.00490721158687,"ground","gd",NA,"gdnf"
"1966-12-17",9.05854321733639,"ground","gd",NA,"gdnf"
"1966-12-20",4.80444395616468,"ground","gd",NA,"gdnf"
"1966-12-22",1.41791864648852,"ground","gd",NA,"gdnf"
"1966-12-25",1.18136999093633,"ground","gd",NA,"gdnf"
"1966-12-28",2.24755554945207,"ground","gd",NA,"gdnf"
"1966-12-29",6.63389088778416,"ground","gd",NA,"gdnf"
"1967-01-01",8.93529072482082,"ground","gd",NA,"gdnf"
"1967-01-04",7.98205800763549,"ground","gd",NA,"gdnf"
"1967-01-06",5.7609382295586,"ground","gd",NA,"gdnf"
"1967-01-10",4.01549067538247,"ground","gd",NA,"gdnf"
"1967-01-15",5.83303578785464,"ground","gd",NA,"gdnf"
"1967-01-17",6.7565711774561,"ground","gd",NA,"gdnf"
"1967-01-20",6.98093191243925,"ground","gd",NA,"gdnf"
"1967-01-23",9.09642304558398,"ground","gd",NA,"gdnf"
"1967-01-25",10.5516493174765,"ground","gd",NA,"gdnf"
"1967-01-31",9.91318538456611,"ground","gd",NA,"gdnf"
"1967-02-02",11.1914293169271,"ground","gd",NA,"gdnf"
"1967-02-07",10.8846713724629,"ground","gd",NA,"gdnf"
"1967-02-11",11.7198014227251,"ground","gd",NA,"gdnf"
"1967-02-13",12.8773105550825,"ground","gd",NA,"gdnf"
"1967-02-16",15.4714493669148,"ground","gd",NA,"gdnf"
"1967-02-21",19.2680381224422,"ground","gd",NA,"gdnf"
"1967-02-24",20.2467109780549,"ground","gd",NA,"gdnf"
"1967-02-28",20.8296712351342,"ground","gd",NA,"gdnf"
"1967-03-03",18.9278406437969,"ground","gd",NA,"gdnf"
"1967-03-06",14.51323848499,"ground","gd",NA,"gdnf"
"1967-03-08",15.0079650635832,"ground","gd",NA,"gdnf"
"1967-03-11",17.1366969705292,"ground","gd",NA,"gdnf"
"1967-03-15",20.4245516218517,"ground","gd",NA,"gdnf"
"1967-03-18",24.6649180147766,"ground","gd",NA,"gdnf"
"1967-03-19",26.0061042599357,"ground","gd",NA,"gdnf"
"1967-03-23",27.2077874518205,"ground","gd",NA,"gdnf"
"1967-03-25",30.0330962124749,"ground","gd",NA,"gdnf"
"1967-03-30",27.2796561289791,"ground","gd",NA,"gdnf"
"1967-04-03",27.8181218929386,"ground","gd",NA,"gdnf"
"1967-04-06",29.9323312917136,"ground","gd",NA,"gdnf"
"1967-04-10",32.4566728006811,"ground","gd",NA,"gdnf"
"1967-04-14",35.1863550221099,"ground","gd",NA,"gdnf"
"1967-04-18",38.5318533878986,"ground","gd",NA,"gdnf"
"1967-04-21",40.1442637809333,"ground","gd",NA,"gdnf"
"1967-04-25",35.0668790683622,"ground","gd",NA,"gdnf"
"1967-04-26",31.6837869757478,"ground","gd",NA,"gdnf"
"1967-04-27",28.11804773545,"ground","gd",NA,"gdnf"
"1967-04-29",24.665776319042,"ground","gd",NA,"gdnf"
"1967-04-29",23.0911313136862,"ground","gd",NA,"gdnf"
